id,name,dsd_id
LK-6163140,Lihiniwehera,LK-6163
LK-6163145,Wewegedara,LK-6163
LK-6163150,Rambukandana,LK-6163
LK-6163155,Warakawehera,LK-6163
LK-6163160,Rideegama,LK-6163
LK-6163165,Madithiyawa,LK-6163
LK-6163170,Thelambugalla,LK-6163
LK-6163175,Reddagoda,LK-6163
LK-6163180,Pallehorombuwa,LK-6163
LK-6163185,Ginihiriya,LK-6163
LK-6163190,Palleyaya,LK-6163
LK-6163195,Kahahena,LK-6163
LK-6163200,Udahorombuwa,LK-6163
LK-6163205,Jankure,LK-6163
LK-6163210,Rambadagalla,LK-6163
LK-6163215,Nahalla,LK-6163
LK-6163220,Olagama,LK-6163
LK-6163225,Morathiha,LK-6163
LK-6163230,Hunugalkadulla,LK-6163
LK-6163235,Kavisigamuwa,LK-6163
LK-6163240,Doranepola,LK-6163
LK-6163245,Hunupolagedara,LK-6163
LK-6163250,Kuthurumahana,LK-6163
LK-6163255,Dedurunadeegama,LK-6163
LK-6163260,Karandagolla,LK-6163
LK-6163265,Ambakote,LK-6163
LK-6163270,Kosgollepola,LK-6163
LK-6163275,Kandepola,LK-6163
LK-6163280,Gabadagama,LK-6163
LK-6163285,Kandegedara,LK-6163
LK-6163290,Haliyamulla,LK-6163
LK-6163295,Welikanda,LK-6163
LK-6163300,Kithulwala,LK-6163
LK-6163305,Delvita,LK-6163
LK-6163310,Goraka Ela,LK-6163
LK-6163315,Pallekanda,LK-6163
LK-6163320,Kalugahathenna,LK-6163
LK-6163325,Kiribathgalla,LK-6163
LK-6163330,Bambaragahakanda,LK-6163
LK-6163335,Kithulgolla,LK-6163
LK-6163340,Eriyagolla,LK-6163
LK-6163345,Gurumada,LK-6163
LK-6163350,Polwatta,LK-6163
LK-6163355,Panagamuwa,LK-6163
LK-6163360,Pitiyegedara,LK-6163
LK-6163365,Hadiramulla,LK-6163
LK-6163370,Ogodapola,LK-6163
LK-6163375,Ranthetikanda,LK-6163
LK-6163380,Gonamada,LK-6163
LK-6163385,Buluwalakanda,LK-6163
LK-6163390,Buluwala,LK-6163
LK-6163395,Hawenpola,LK-6163
LK-6163400,Kongoda,LK-6163
LK-6163405,Akkara Panaha,LK-6163
LK-6163410,Welagedara,LK-6163
LK-6163415,Paliella,LK-6163
LK-6163420,Metiyampotha,LK-6163
LK-6163425,Gonadeniya,LK-6163
LK-6163430,Medakanda,LK-6163
LK-6163435,Medagama,LK-6163
LK-6163440,Nelaulla,LK-6163
LK-6163445,Malbe,LK-6163
LK-6163450,Mahawela,LK-6163
LK-6163455,Gallawa,LK-6163
LK-6163460,Mirissala,LK-6163
LK-6163465,Dunumawa,LK-6163
LK-6163470,Galbindinaela,LK-6163
LK-6163475,Kosgolla,LK-6163
LK-6163480,Pihimbuwa,LK-6163
LK-6163485,Maspotha,LK-6163
LK-6163490,Erepolakanda,LK-6163
LK-6163495,Siyambalangamuwa,LK-6163
LK-6163500,Thalgaspitiya,LK-6163
LK-6163505,Jakaduwa,LK-6163
LK-6163510,Balagala,LK-6163
LK-6163515,Pussella,LK-6163
LK-6163520,Pusselikanda,LK-6163
LK-6163525,Gonigoda,LK-6163
LK-6163530,Meeliyadda,LK-6163
LK-6163535,Kanadeniyawala,LK-6163
LK-6163540,Ganegoda,LK-6163
LK-6163545,Bogamuwa,LK-6163
LK-6163550,Kurukeppitiya,LK-6163
LK-6163555,Paragoda,LK-6163
LK-6163560,Ikiriwatta,LK-6163
LK-6163565,Niyangama,LK-6163
LK-6166005,Lokahettiya,LK-6166
LK-6166010,Medagama,LK-6166
LK-6166015,Pathinwatta,LK-6166
LK-6166020,Bamunugedara,LK-6166
LK-6166025,Gallehera,LK-6166
LK-6166030,Kadadunna,LK-6166
LK-6166035,Weerambugedara,LK-6166
LK-6166040,Gonawa,LK-6166
LK-6166045,Yalawa,LK-6166
LK-6166050,Madawala North,LK-6166
LK-6166055,Sandagala South,LK-6166
LK-6166060,Sandagala North,LK-6166
LK-6166065,Damunugala,LK-6166
LK-6166070,Piduruwella,LK-6166
LK-6166075,Clovis Watta,LK-6166
LK-6166080,Madawala South,LK-6166
LK-6166085,Mudunna,LK-6166
LK-6166090,Hanwella,LK-6166
LK-6166095,Hurukggamuwa,LK-6166
LK-6166100,Ginipenda,LK-6166
LK-6166105,Kalugamuwa,LK-6166
LK-6166110,Yanthampola,LK-6166
LK-6166115,Bulupitiya,LK-6166
LK-6166120,Uhumeeya,LK-6166
LK-6166125,Wewelpola,LK-6166
LK-6166130,Ranjanagama,LK-6166
LK-6166135,Kanumale,LK-6166
LK-6166140,Godavita,LK-6166
LK-6166145,Ambahera,LK-6166
LK-6166150,Galabadagama,LK-6166
LK-6166155,Dehikumbura,LK-6166
LK-6166160,Poogalla,LK-6166
LK-6166165,Udugama,LK-6166
LK-6166170,Thammita,LK-6166
LK-6166175,Parakumbura,LK-6166
LK-6166180,Algama,LK-6166
LK-6166185,Kaduruwella,LK-6166
LK-6166190,Sevendana,LK-6166
LK-6169005,Karangamuwa,LK-6169
LK-6169010,Dalupothagama,LK-6169
LK-6169015,Polpitiya,LK-6169
LK-6169020,Pothuwewa,LK-6169
LK-6169025,Kotadeniyawa,LK-6169
LK-6169030,Thelahera,LK-6169
LK-6169035,Nettipolagedara,LK-6169
LK-6169040,Arakyala,LK-6169
LK-6169045,Thoranegedara,LK-6169
LK-6169050,Medelpola,LK-6169
LK-6169055,Pothuhera,LK-6169
LK-6169060,Kekunagolla,LK-6169
LK-6169065,Dehigama,LK-6169
LK-6169070,Siyambalagaskotuwa,LK-6169
LK-6169075,Ambahenwewa,LK-6169
LK-6169080,Bogamulla,LK-6169
LK-6169085,Andigedara,LK-6169
LK-6169090,Karagahagedara,LK-6169
LK-6169095,Bogahapitiya,LK-6169
LK-6169100,Kureekotuwa,LK-6169
LK-6169105,Alahitiyawa,LK-6169
LK-6169110,Godagama,LK-6169
LK-6169115,Thalliyadda,LK-6169
LK-6169120,Konduruwapola,LK-6169
LK-6169125,Barigoda,LK-6169
LK-6169130,Ganangamuwa,LK-6169
LK-6169135,Bihalpola,LK-6169
LK-6169140,Udagedara,LK-6169
LK-6169145,Horombawa,LK-6169
LK-6169150,Molligoda,LK-6169
LK-6169155,Kosgolla,LK-6169
LK-6169160,Mahagama,LK-6169
LK-6169165,Nakkawatta,LK-6169
LK-6169170,Hewanellagaraya,LK-6169
LK-6169175,Ihala Muruthenge,LK-6169
LK-6169180,Pahala Murthenge,LK-6169
LK-6169185,Galgammulla,LK-6169
LK-6169190,Ranasgalla,LK-6169
LK-6169195,Wakkunuwala,LK-6169
LK-6169200,Etampola,LK-6169
LK-6169205,Rathneheruwa,LK-6169
LK-6169210,Deekirikewa,LK-6169
LK-6169215,Panavitiya,LK-6169
LK-6169220,Dethawa,LK-6169
LK-6169225,Saliyala,LK-6169
LK-6172005,Katuwella,LK-6172
LK-6172010,Pahala Elathalawa,LK-6172
LK-6172015,Mawela,LK-6172
LK-6172020,Koshena,LK-6172
LK-6172025,Pahala Galpola,LK-6172
LK-6172030,Ihala Galpola,LK-6172
LK-6172035,Ihala Elathalawa,LK-6172
LK-6172040,Deegalla,LK-6172
LK-6172045,Ihala Embawa,LK-6172
LK-6172050,Kabalewa,LK-6172
LK-6172055,Dikhera,LK-6172
LK-6172060,Ilukhena,LK-6172
LK-6172065,Kumbalwala,LK-6172
LK-6172070,Pallewela,LK-6172
LK-6172075,Pahala Weerambuwa,LK-6172
LK-6172080,Ihala Weerambuwa,LK-6172
LK-6172085,Kurudalpotha,LK-6172
LK-6172090,Thabbomulla,LK-6172
LK-6172095,Meegahakotuwa,LK-6172
LK-6172100,Kuliyapitiya Town,LK-6172
LK-6172105,Embawa,LK-6172
LK-6172110,Pahala Embawa,LK-6172
LK-6172115,Pahala Piduma,LK-6172
LK-6172120,Esseddawa,LK-6172
LK-6172125,Kongahagedara,LK-6172
LK-6172130,Thummodara,LK-6172
LK-6172135,Ihala Piduma,LK-6172
LK-6172140,Henegedara,LK-6172
LK-6172145,Delana,LK-6172
LK-6172150,Mookalanyaya,LK-6172
LK-6172155,Kirindawa,LK-6172
LK-6172160,Anukkane,LK-6172
LK-6172165,Beminigalla,LK-6172
LK-6172170,Kumbukkotuwa,LK-6172
LK-6172175,Wahumuwa,LK-6172
LK-6172180,Unaleeya,LK-6172
LK-6172185,Kithalawa,LK-6172
LK-6172190,Yakarawatta,LK-6172
LK-6172195,Bohingamuwa,LK-6172
LK-6172200,Haggamuwa,LK-6172
LK-6172205,Galahitiyawa,LK-6172
LK-6172210,Dandagamuwa East,LK-6172
LK-6172215,Dandagamuwa West,LK-6172
LK-6172220,Pahala Kalugamuwa,LK-6172
LK-6172225,Mahimpitiya,LK-6172
LK-6172230,Madakumburumulla,LK-6172
LK-6172235,Thalahitimulla,LK-6172
LK-6172240,Weralugama,LK-6172
LK-6172245,Ihala Kalugamuwa,LK-6172
LK-6172250,Hammalawa,LK-6172
LK-6172255,Galagedara,LK-6172
LK-6172260,Pitadeniya,LK-6172
LK-6172265,Diyadora,LK-6172
LK-6172270,Inguruwatta,LK-6172
LK-6172275,Diyadora Ihala Watta,LK-6172
LK-6172280,Narangalla,LK-6172
LK-6172285,Wadugedara,LK-6172
LK-6172290,Kongolla,LK-6172
LK-6172295,Ihala Ennaruwa,LK-6172
LK-6172300,Deeyawala,LK-6172
LK-6172305,Udihitimulla,LK-6172
LK-6172310,Ketawalegedara,LK-6172
LK-6172315,Eluwapola,LK-6172
LK-6172320,Kandegedara,LK-6172
LK-6172325,Katuwattewela,LK-6172
LK-6172330,Edandawela,LK-6172
LK-6172335,Wewagama,LK-6172
LK-6172340,Degammeda,LK-6172
LK-6175005,Ihala Weerakodiyana,LK-6175
LK-6175010,Kovulwewa,LK-6175
LK-6175015,Pahala Weerakodiyana,LK-6175
LK-6175020,Rantetiyawa,LK-6175
LK-6175025,Wathuwatta,LK-6175
LK-6175030,Habarawewa,LK-6175
LK-6175035,Kekunawala,LK-6175
LK-6175040,Kandayaya,LK-6175
LK-6175045,Kappangamuwa,LK-6175
LK-6175050,Kahadenigama,LK-6175
LK-6175055,Divurumpola,LK-6175
LK-6175060,Pahala Yagamwela,LK-6175
LK-6175065,Ihala Yagamwela,LK-6175
LK-6175070,Gahalagaswala,LK-6175
LK-6175075,Siyambalagasruppa East,LK-6175
LK-6175080,Siyambalagasruppa West,LK-6175
LK-6175085,Dummalasooriya,LK-6175
LK-6175090,Thunthota,LK-6175
LK-6175095,Kattimahana,LK-6175
LK-6175100,Palugamuwa,LK-6175
LK-6175105,Karandavila,LK-6175
LK-6175110,Bunnehepola,LK-6175
LK-6175115,Ihalagama North,LK-6175
LK-6175120,Paranagama,LK-6175
LK-6175125,Pahalagama,LK-6175
LK-6175130,Ihalagama South,LK-6175
LK-6175135,Mahaagara,LK-6175
LK-6175140,Henegedara,LK-6175
LK-6175145,Kanubichchiya,LK-6175
LK-6175150,Polgaha Agara,LK-6175
LK-6175155,Dunakadeniya North,LK-6175
LK-6175160,Udadeniya,LK-6175
LK-6175165,Meegahapelessa,LK-6175
LK-6175170,Bibiladeniya,LK-6175
LK-6175175,Ammanamulla,LK-6175
LK-6175180,Walpitagama,LK-6175
LK-6175185,Horathepola,LK-6175
LK-6175190,Nawasigahawatta,LK-6175
LK-6175195,Kootharippuwa,LK-6175
LK-6175200,Dunakadeniya South,LK-6175
LK-6175205,Kumbukgahamulla,LK-6175
LK-6175210,Ilippugamuwa,LK-6175
LK-6175215,Kumara Udawela,LK-6175
LK-6178005,Gallehemulla,LK-6178
LK-6178010,Nabirittankadawara,LK-6178
LK-6178015,Udugama,LK-6178
LK-6178020,Pethigodagedara,LK-6178
LK-6178025,Eriyagolla,LK-6178
LK-6178030,Yatattawala,LK-6178
LK-6178035,Thelambugammana,LK-6178
LK-6178040,Ingaradavula,LK-6178
LK-6178045,Mohottawa,LK-6178
LK-6178050,Batapotha Ela,LK-6178
LK-6178055,Katugampala,LK-6178
LK-6178060,Hamanagoda,LK-6178
LK-6178065,Mummana,LK-6178
LK-6178070,Wattegedara,LK-6178
LK-6178075,Wettewa,LK-6178
LK-6178080,Kavudumunna,LK-6178
LK-6178085,Hamangalla,LK-6178
LK-6178090,Narangoda South,LK-6178
LK-6178095,Narangoda North,LK-6178
LK-6178100,Erepola,LK-6178
LK-6178105,Madigepola,LK-6178
LK-6178110,Hengawa,LK-6178
LK-6178115,Paragammana,LK-6178
LK-6178120,Nedalagamuwa North,LK-6178
LK-6178125,Nedalagamuwa South,LK-6178
LK-6178130,Yayamulla,LK-6178
LK-6178135,Raddalana,LK-6178
LK-6178140,Waguruwela,LK-6178
LK-6178145,Mutugalayayagama,LK-6178
LK-6178150,Kandepola,LK-6178
LK-6178155,Hundirapola,LK-6178
LK-6178160,Welpalla,LK-6178
LK-6178165,Daraluwa,LK-6178
LK-6178170,Hunuvila,LK-6178
LK-6178175,Kongoda,LK-6178
LK-6178180,Werahera,LK-6178
LK-6178185,Bowatta,LK-6178
LK-6178190,Koodalupotta,LK-6178
LK-6178195,Bammanna,LK-6178
LK-6178200,Kadirapola,LK-6178
LK-6178205,Mahingamuwa,LK-6178
LK-6178210,Dodampotta,LK-6178
LK-6178215,Konduruwawela,LK-6178
LK-6178220,Meddepola Pahala,LK-6178
LK-6178225,Maharagama,LK-6178
LK-6178230,Meddepola Ihala,LK-6178
LK-6178235,Siyambalawalana,LK-6178
LK-6178240,Ihala Labbala,LK-6178
LK-6178245,Ihala Kotuwella,LK-6178
LK-6178250,Horawadunna,LK-6178
LK-6178255,Elabadagama East,LK-6178
LK-6178260,Elabadagama North,LK-6178
LK-6178265,Elabadagama West,LK-6178
LK-6178270,Mookalana,LK-6178
LK-6178275,Makandura Ihala,LK-6178
LK-6178280,Elivila,LK-6178
LK-6178285,Gonulla East,LK-6178
LK-6178290,Indivinna,LK-6178
LK-6178295,Hettirippuwa,LK-6178
LK-6178300,Villiyagala,LK-6178
LK-6178305,Gonulla West,LK-6178
LK-6178310,Irabadagama,LK-6178
LK-6178315,Wetakeyawa,LK-6178
LK-6178320,Makandura Pahala,LK-6178
LK-6178325,Panwalakumbura,LK-6178
LK-6178330,Hendiyagala,LK-6178
LK-6178335,Sandalankawa,LK-6178
LK-6178340,Thambakanda,LK-6178
LK-6178345,Nalawalana,LK-6178
LK-6178350,Medirivila,LK-6178
LK-6178355,Pahala Galayaya,LK-6178
LK-6178360,Ihala Galayaya,LK-6178
LK-6178365,Pannala,LK-6178
LK-6178370,Kekillapitiya,LK-6178
LK-6178375,Maholawa,LK-6178
LK-6178380,Thalammehera,LK-6178
LK-6178385,Badabedda,LK-6178
LK-6178390,Kohombapola,LK-6178
LK-6178395,Elibichchiya,LK-6178
LK-6178400,Mellawalana,LK-6178
LK-6178405,Pahala Labbala,LK-6178
LK-6178410,Bopitiya,LK-6178
LK-6178415,Balawala,LK-6178
LK-6178420,Mattegama,LK-6178
LK-6178425,Wellewa,LK-6178
LK-6178430,Narangamuwa,LK-6178
LK-6178435,Malgamuwa,LK-6178
LK-6181005,Pahamune,LK-6181
LK-6181010,Kadahapola,LK-6181
LK-6181015,Penthenigoda,LK-6181
LK-6181020,Ganegoda,LK-6181
LK-6181025,Meewewa,LK-6181
LK-6181030,Dangolla,LK-6181
LK-6181035,Meewewa/ Bemmullegedara,LK-6181
LK-6181040,Puwakgahakotuwa,LK-6181
LK-6181045,Polgahayaya,LK-6181
LK-6181050,Ginigathpitiya,LK-6181
LK-6181055,Dambagirigama East,LK-6181
LK-6181060,Medagoda,LK-6181
LK-6181065,Dambagirigama West,LK-6181
LK-6181070,Narammala,LK-6181
LK-6181075,Ranawatta,LK-6181
LK-6181080,Senanayaka Colony,LK-6181
LK-6181085,Kottapitiya,LK-6181
LK-6181090,Ambagammana,LK-6181
LK-6181095,Yakkavita,LK-6181
LK-6181100,Halwella,LK-6181
LK-6181105,Rammuthugala,LK-6181
LK-6181110,Welikumbura,LK-6181
LK-6181115,Dampelessa,LK-6181
LK-6181120,Kivulegedara,LK-6181
LK-6181125,Polwattegedara,LK-6181
LK-6181130,Karalappala,LK-6181
LK-6181135,Embalapola,LK-6181
LK-6181140,Weragala,LK-6181
LK-6181145,Rangallepola,LK-6181
LK-6181150,Nakalagamuwa,LK-6181
LK-6181155,Godakooruwa,LK-6181
LK-6181160,Kivulgalla,LK-6181
LK-6181165,Eriyagolla,LK-6181
LK-6181170,Metiyagane West,LK-6181
LK-6181175,Maravita,LK-6181
LK-6181180,Muthugala East,LK-6181
LK-6181185,Metiyagane East,LK-6181
LK-6181190,Kasungama,LK-6181
LK-6181195,Pelawatta,LK-6181
LK-6181200,Pothupitiya,LK-6181
LK-6181205,Muthugala West,LK-6181
LK-6181210,Dambadeniya South,LK-6181
LK-6181215,Dambadeniya North,LK-6181
LK-6181220,Udawelawatta,LK-6181
LK-6181225,Riligala,LK-6181
LK-6181230,Athuruwala,LK-6181
LK-6181235,Puskoladeniya,LK-6181
LK-6181240,Delikanu Anga,LK-6181
LK-6181245,Kudagammana,LK-6181
LK-6181250,Riloluwa,LK-6181
LK-6181255,Handapangala,LK-6181
LK-6181260,Paranagama,LK-6181
LK-6181265,Maradagolla,LK-6181
LK-6181270,Epaladeniya,LK-6181
LK-6184005,Vilgamuwa,LK-6184
LK-6184010,Vilgamuwa Watta,LK-6184
LK-6184015,Wennoruwa West,LK-6184
LK-6184020,Wennoruwa East,LK-6184
LK-6184025,Damunupola,LK-6184
LK-6184030,Pannala,LK-6184
LK-6184035,Nungamuwa Pahala,LK-6184
LK-6184040,Wadawa,LK-6184
LK-6184045,Nungamuwa Ihala,LK-6184
LK-6184050,Dehelgamulla,LK-6184
LK-6184055,Ihala Wettewa,LK-6184
LK-6184060,Kiriwanapola,LK-6184
LK-6184065,Kandegedara South,LK-6184
LK-6184070,Welikare,LK-6184
LK-6184075,Galgamuwa North,LK-6184
LK-6184080,Galgamuwa South,LK-6184
LK-6184085,Pangolla,LK-6184
LK-6184090,Kandegedara North,LK-6184
LK-6184095,Divulgahakotuwa,LK-6184
LK-6184100,Waduwawa,LK-6184
LK-6184105,Lewdeniya,LK-6184
LK-6184110,Poramadala,LK-6184
LK-6184115,Galatharaya,LK-6184
LK-6184120,Hinnarapola,LK-6184
LK-6184125,Nugawela,LK-6184
LK-6184130,Maharachchimulla,LK-6184
LK-6184135,Pahala Kalalpitiya,LK-6184
LK-6184140,Henduwawa,LK-6184
LK-6184145,Kendagolla,LK-6184
LK-6184150,Boyawalana,LK-6184
LK-6184155,Henduwawa Colony,LK-6184
LK-6184160,Ihala Kalalpitiya,LK-6184
LK-6184165,Medagampola,LK-6184
LK-6184170,Maldeniya,LK-6184
LK-6184175,Koholana,LK-6184
LK-6184180,Ihala Walakumbura,LK-6184
LK-6184185,Yatigaloluwa,LK-6184
LK-6184190,Pahala Walakumbura,LK-6184
LK-6184195,Alawwa South,LK-6184
LK-6184200,Alawwa North,LK-6184
LK-6184205,Kebellavita,LK-6184
LK-6184210,Humbuluwa East,LK-6184
LK-6184215,Humbuluwa West,LK-6184
LK-6184220,Imbulgoda,LK-6184
LK-6184225,Keppitiwalana,LK-6184
LK-6184230,Madawala,LK-6184
LK-6184235,Othara Kiruwampola,LK-6184
LK-6184240,Nebadawathura,LK-6184
LK-6184245,Galdeniya,LK-6184
LK-6184250,Kanameewala,LK-6184
LK-6184255,Wedeniya,LK-6184
LK-6184260,Nawathalwatta,LK-6184
LK-6184265,Thumbulla,LK-6184
LK-6184270,Abbowa,LK-6184
LK-6184275,Paramaulla,LK-6184
LK-6184280,Galpottepola,LK-6184
LK-6184285,Miriheliya,LK-6184
LK-6184290,Pallemorugama,LK-6184
LK-6184295,Udakekulawala,LK-6184
LK-6184300,Udagankanda,LK-6184
LK-6184305,Wewala,LK-6184
LK-6184310,Pallekekulawala,LK-6184
LK-6184315,Yattalgoda,LK-6184
LK-6184320,Bowala,LK-6184
LK-6184325,Bujjomuwa,LK-6184
LK-6184330,Kendahena,LK-6184
LK-6187005,Ahugoda West,LK-6187
LK-6187010,Amunugama,LK-6187
LK-6187015,Gammana,LK-6187
LK-6187020,Potuhera East,LK-6187
LK-6187025,Potuhera West,LK-6187
LK-6187030,Ahugoda Meda,LK-6187
LK-6187035,Ahugoda West,LK-6187
LK-6187040,Mahapitiya,LK-6187
LK-6187045,Dewate Gedara,LK-6187
LK-6187050,Hiripathwella,LK-6187
LK-6187055,Ginneriya,LK-6187
LK-6187060,Wadakada,LK-6187
LK-6187065,Habarawa,LK-6187
LK-6187070,Embalawatta,LK-6187
LK-6187075,Lihinigiriya,LK-6187
LK-6187080,Medalassa Kalugamuwa,LK-6187
LK-6187085,Yatihena,LK-6187
LK-6187090,Maningamuwa,LK-6187
LK-6187095,Mawathagama,LK-6187
LK-6187100,Mandawela,LK-6187
LK-6187105,Kureepotta,LK-6187
LK-6187110,Arambepola,LK-6187
LK-6187115,Handugala,LK-6187
LK-6187120,Bevilgamuwa East,LK-6187
LK-6187125,Bevilgamuwa West,LK-6187
LK-6187130,thiyador Watta,LK-6187
LK-6187135,Dembegoda,LK-6187
LK-6187140,Imbulana,LK-6187
LK-6187145,Kebilittawala,LK-6187
LK-6187150,Egalla,LK-6187
LK-6187155,Gallenamulla,LK-6187
LK-6187160,Udapola,LK-6187
LK-6187165,Kaluhendiwala,LK-6187
LK-6187170,Thalawattegedara,LK-6187
LK-6187175,Kolambalamulla,LK-6187
LK-6187180,Parabevila,LK-6187
LK-6187185,Koradoluwa,LK-6187
LK-6187190,Walagammulla,LK-6187
LK-6187195,Kendahena,LK-6187
LK-6187200,Polpitiya North,LK-6187
LK-6187205,Poojapitiya,LK-6187
LK-6187210,Polambe,LK-6187
LK-6187215,Hondella,LK-6187
LK-6187220,Imbulgoda,LK-6187
LK-6187225,Barahelagamuwa,LK-6187
LK-6187230,Dewalepola,LK-6187
LK-6187235,Ihala Udapola,LK-6187
LK-6187240,Divulkumbura,LK-6187
LK-6187245,Bandawa,LK-6187
LK-6187250,Hathalispahuwa,LK-6187
LK-6187255,Rathmalgoda,LK-6187
LK-6187260,Kollura,LK-6187
LK-6187265,Wellewa,LK-6187
LK-6187270,Polpitiya South,LK-6187
LK-6187275,Nahakotamada,LK-6187
LK-6187280,Aragoda,LK-6187
LK-6187285,Sunilagama,LK-6187
LK-6187290,Denagamuwa,LK-6187
LK-6187295,Madalagama,LK-6187
LK-6187300,Godawela,LK-6187
LK-6187305,Kotambule,LK-6187
LK-6187310,Mawatta,LK-6187
LK-6187315,Weeragala,LK-6187
LK-6187320,Yogamuwakanda,LK-6187
LK-6187325,Epakanda,LK-6187
LK-6187330,Ganegoda North,LK-6187
LK-6187335,Delgolla,LK-6187
LK-6187340,Gorokgahapotta,LK-6187
LK-6187345,Godigamuwa,LK-6187
LK-6187350,Udukedeniya,LK-6187
LK-6187355,Panaliya North,LK-6187
LK-6187360,Tenpana,LK-6187
LK-6187365,Kuleepitiya North,LK-6187
LK-6187370,Ganegoda South,LK-6187
LK-6187375,Polgahawela North,LK-6187
LK-6187380,Meddalanda,LK-6187
LK-6187385,Morugama,LK-6187
LK-6187390,Galbadagama,LK-6187
LK-6187395,Weligodapitiya,LK-6187
LK-6187400,Polgahawela South,LK-6187
LK-6187405,Kuleepitiya South,LK-6187
LK-6187410,Serapees Watta,LK-6187
LK-6187415,Panaliya South,LK-6187
LK-6187420,Oruliyadda,LK-6187
LK-6203005,Dachbe,LK-6203
LK-6203010,Palliyawatta,LK-6203
LK-6203015,Anawasala,LK-6203
LK-6203020,Sinnakudirippu,LK-6203
LK-6203025,Wanni Mundalama,LK-6203
LK-6203030,Mandalakudawa,LK-6203
LK-6203035,Periyakudirippu,LK-6203
LK-6203040,Pudukudirippuwa,LK-6203
LK-6203045,Kandakuliya Kudawa,LK-6203
LK-6203050,Kurinjipitiya North,LK-6203
LK-6203055,Kurinjipitiya South,LK-6203
LK-6203060,Kandakuliya,LK-6203
LK-6203065,Palliwasalthure,LK-6203
LK-6203070,Musalpitiya,LK-6203
LK-6203075,Mudalappaliya,LK-6203
LK-6203080,Thalavila East,LK-6203
LK-6203085,Thalavila West,LK-6203
LK-6203090,Palakudawa,LK-6203
LK-6203095,Thigali,LK-6203
LK-6203100,Ettala,LK-6203
LK-6203105,Andankanniya,LK-6203
LK-6203110,Alankudawa,LK-6203
LK-6203115,Norochchola,LK-6203
LK-6203120,Panayadiya,LK-6203
LK-6203125,Narakkalliya,LK-6203
LK-6203130,Mampuriya,LK-6203
LK-6203135,Nawakkaduwa,LK-6203
LK-6203140,Nirmalapura,LK-6203
LK-6203145,Daluwa,LK-6203
LK-6203150,Thethapola,LK-6203
LK-6203155,Karamba,LK-6203
LK-6206005,Pukkulama,LK-6206
LK-6206010,Ralmaduwa,LK-6206
LK-6206015,Parana Eluwankulama,LK-6206
LK-6206020,Aluth Eluwankulama,LK-6206
LK-6206025,Serakkuliya,LK-6206
LK-6206030,Karathivu North,LK-6206
LK-6206035,Karathivu South,LK-6206
LK-6206040,Mangalapura,LK-6206
LK-6206045,Bandaranayakapura,LK-6206
LK-6206050,Vanathawilluwa North,LK-6206
LK-6206055,Vanathawilluwa South,LK-6206
LK-6206060,Wijayapura West,LK-6206
LK-6206065,Wijayapura East,LK-6206
LK-6206070,Karadipuwal,LK-6206
LK-6206075,Samagipura,LK-6206
LK-6206080,Vattakandal,LK-6206
LK-6206085,Mailankulama,LK-6206
LK-6209005,Pahala Puliyankulama,LK-6209
LK-6209010,Moonamalgaswewa,LK-6209
LK-6209015,Saliyawewa,LK-6209
LK-6209020,Ranawarapitiya,LK-6209
LK-6209025,Saliyawewa - C,LK-6209
LK-6209030,Saliyawewa - B,LK-6209
LK-6209035,Palugassegama,LK-6209
LK-6209040,Ihala Puliyankulama,LK-6209
LK-6209045,Thambapanniya,LK-6209
LK-6209050,Medagama,LK-6209
LK-6209055,Aluthgama,LK-6209
LK-6209060,Weerapura,LK-6209
LK-6209065,Dangaswewa,LK-6209
LK-6209070,Ipalogama,LK-6209
LK-6209075,Kumbukwewa,LK-6209
LK-6209080,Rambawewa,LK-6209
LK-6209085,Pahariya,LK-6209
LK-6209090,Murukkuwatawana,LK-6209
LK-6209095,Thabbowa South,LK-6209
LK-6209100,Thabbowa North,LK-6209
LK-6209105,Thewanuwara,LK-6209
LK-6209110,Pawattamaduwa,LK-6209
LK-6209115,Karuwalagaswewa,LK-6209
LK-6209120,Kuda Medawachchiya,LK-6209
LK-6209125,Paleegama,LK-6209
LK-6209130,Egodapitiya,LK-6209
LK-6212005,Mahameddewa,LK-6212
LK-6212010,Moragahawewa,LK-6212
LK-6212015,Maha Andarawewa,LK-6212
LK-6212020,Kirimetiyawa,LK-6212
LK-6212025,Miyellewa,LK-6212
LK-6212030,Thammennawetiya,LK-6212
LK-6212035,Samurdhigama,LK-6212
LK-6212040,Amunuwewa,LK-6212
LK-6212045,Kuruluwewa,LK-6212
LK-6212050,Tharanagahawewa,LK-6212
LK-6212055,Kelewewa,LK-6212
LK-6212060,Welewewa North,LK-6212
LK-6212065,Mullegama,LK-6212
LK-6212070,Welewewa South,LK-6212
LK-6212075,Gedarawewa,LK-6212
LK-6212080,Rambakanayagama,LK-6212
LK-6212085,Inginimitiya East,LK-6212
LK-6212090,Inginimitiya West,LK-6212
LK-6212095,Konkadawala,LK-6212
LK-6215005,Manalthivu,LK-6215
LK-6215010,Sirambiadiya,LK-6215
LK-6215015,Sella Kandal,LK-6215
LK-6215020,Nelumwewa,LK-6215
LK-6215025,Marikkar Street,LK-6215
LK-6215030,Mullipuram,LK-6215
LK-6215035,Pudukudirippuwa,LK-6215
LK-6215040,Puttalam East,LK-6215
LK-6215045,Senakudirippuwa,LK-6215
LK-6215050,Thiladiya,LK-6215
