id	name	country_id	province_id	district_id	dsd_id	ed_id	area	population	hasc	subs	supers	eqs	ints	centroid	centroid_altitude
LK-1315	Madurawala	LK	LK-1	LK-13	LK-1315	EC-03	59.0	34381	LK.KT.MD	['LK-1315005', 'LK-1315010', 'LK-1315015', 'LK-1315020', 'LK-1315025', 'LK-1315030', 'LK-1315035', 'LK-1315040', 'LK-1315045', 'LK-1315050', 'LK-1315055', 'LK-1315060', 'LK-1315065', 'LK-1315070', 'LK-1315075', 'LK-1315080', 'LK-1315085', 'LK-1315090', 'LK-1315095', 'LK-1315100', 'LK-1315105', 'LK-1315110', 'LK-1315115', 'LK-1315120', 'LK-1315125', 'LK-1315130', 'LK-1315135', 'LK-1315140', 'LK-1315145', 'LK-1315150', 'LK-1315155', 'LK-1315160', 'LK-1315165']	['EC-03D', 'MOH-13151']	['LG-13150']	[]	[6.649270367215992, 80.09576967197079]	25
LK-1318	Millaniya	LK	LK-1	LK-13	LK-1318	EC-03	81.0	52176	LK.KT.MI	['LK-1318005', 'LK-1318010', 'LK-1318015', 'LK-1318020', 'LK-1318025', 'LK-1318030', 'LK-1318035', 'LK-1318040', 'LK-1318045', 'LK-1318050', 'LK-1318055', 'LK-1318060', 'LK-1318065', 'LK-1318070', 'LK-1318075', 'LK-1318080', 'LK-1318085', 'LK-1318090', 'LK-1318095', 'LK-1318100', 'LK-1318105', 'LK-1318110', 'LK-1318115', 'LK-1318120', 'LK-1318125', 'LK-1318130', 'LK-1318135', 'LK-1318140', 'LK-1318145', 'LK-1318150', 'LK-1318155', 'LK-1318160', 'LK-1318165', 'LK-1318170', 'LK-1318175', 'LK-1318180', 'LK-1318185', 'LK-1318190', 'LK-1318195', 'LK-1318200', 'LK-1318205', 'LK-1318210', 'LK-1318215', 'LK-1318220']	['EC-03B', 'MOH-13151']	['LG-13180']	[]	[6.658389880276131, 80.03188049648524]	3
LK-1321	Kalutara	LK	LK-1	LK-13	LK-1321	EC-03	69.0	159697	LK.KT.KA	['LG-13211', 'LG-13212']	['EC-03', 'LK-13']	['EC-03F']	['MOH-13031', 'MOH-13211']	[6.618385755606581, 79.9718172754317]	45
LK-1324	Beruwala	LK	LK-1	LK-13	LK-1324	EC-03	69.0	164969	LK.KT.BE	['LG-13241', 'LG-13242']	['EC-03', 'LK-13']	['EC-03G', 'MOH-13240']	[]	[6.488876609223048, 80.00473320319749]	21
LK-1327	Dodangoda	LK	LK-1	LK-13	LK-1327	EC-03	114.0	63960	LK.KT.DO	['LK-1327005', 'LK-1327010', 'LK-1327015', 'LK-1327020', 'LK-1327025', 'LK-1327030', 'LK-1327035', 'LK-1327040', 'LK-1327045', 'LK-1327050', 'LK-1327055', 'LK-1327060', 'LK-1327065', 'LK-1327070', 'LK-1327075', 'LK-1327080', 'LK-1327085', 'LK-1327090', 'LK-1327095', 'LK-1327100', 'LK-1327105', 'LK-1327110', 'LK-1327115', 'LK-1327120', 'LK-1327125', 'LK-1327130', 'LK-1327135', 'LK-1327140', 'LK-1327145', 'LK-1327150', 'LK-1327155', 'LK-1327160', 'LK-1327165', 'LK-1327170', 'LK-1327175', 'LK-1327180', 'LK-1327185', 'LK-1327190', 'LK-1327195', 'LK-1327200', 'LK-1327205', 'LK-1327210', 'LK-1327215', 'LK-1327220', 'LK-1327225']	['EC-03E']	['LG-13270']	['MOH-13211', 'MOH-13272']	[6.57086003543507, 80.04604590130616]	24
LK-1330	Mathugama	LK	LK-1	LK-13	LK-1330	EC-03	128.0	81286	LK.KT.MT	['LK-1330005', 'LK-1330010', 'LK-1330015', 'LK-1330020', 'LK-1330025', 'LK-1330030', 'LK-1330035', 'LK-1330040', 'LK-1330045', 'LK-1330050', 'LK-1330055', 'LK-1330060', 'LK-1330065', 'LK-1330070', 'LK-1330075', 'LK-1330080', 'LK-1330085', 'LK-1330090', 'LK-1330095', 'LK-1330100', 'LK-1330105', 'LK-1330110', 'LK-1330115', 'LK-1330120', 'LK-1330125', 'LK-1330130', 'LK-1330135', 'LK-1330140', 'LK-1330145', 'LK-1330150', 'LK-1330155', 'LK-1330160', 'LK-1330165', 'LK-1330170', 'LK-1330175', 'LK-1330180', 'LK-1330185', 'LK-1330190', 'LK-1330195', 'LK-1330200', 'LK-1330205', 'LK-1330210', 'LK-1330215', 'LK-1330220', 'LK-1330225', 'LK-1330230', 'LK-1330235', 'LK-1330240', 'LK-1330245', 'LK-1330250', 'LK-1330255', 'LK-1330260', 'LK-1330265', 'LK-1330270', 'LK-1330275', 'LK-1330280', 'LK-1330285']	['MOH-13272']	['LG-13300']	[]	[6.488347009609949, 80.09070202419873]	18
LK-1333	Agalawatta	LK	LK-1	LK-13	LK-1333	EC-03	88.0	36669	LK.KT.AG	['LK-1333005', 'LK-1333010', 'LK-1333015', 'LK-1333020', 'LK-1333025', 'LK-1333030', 'LK-1333035', 'LK-1333040', 'LK-1333045', 'LK-1333050', 'LK-1333055', 'LK-1333060', 'LK-1333065', 'LK-1333070', 'LK-1333075', 'LK-1333080', 'LK-1333085', 'LK-1333090', 'LK-1333095', 'LK-1333100', 'LK-1333105', 'LK-1333110', 'LK-1333115', 'LK-1333120', 'LK-1333125', 'LK-1333130', 'LK-1333135', 'LK-1333140', 'LK-1333145', 'LK-1333150', 'LK-1333155', 'LK-1333160', 'LK-1333165', 'LK-1333170']	['EC-03H']	['LG-13330', 'MOH-13330']	[]	[6.514642976285294, 80.17468638918359]	35
LK-1336	Palindanuwara	LK	LK-1	LK-13	LK-1336	EC-03	276.0	50801	LK.KT.PL	['LK-1336005', 'LK-1336010', 'LK-1336015', 'LK-1336020', 'LK-1336025', 'LK-1336030', 'LK-1336035', 'LK-1336040', 'LK-1336045', 'LK-1336050', 'LK-1336055', 'LK-1336060', 'LK-1336065', 'LK-1336070', 'LK-1336075', 'LK-1336080', 'LK-1336085', 'LK-1336090', 'LK-1336095', 'LK-1336100', 'LK-1336105', 'LK-1336110', 'LK-1336115', 'LK-1336120', 'LK-1336125', 'LK-1336130', 'LK-1336135', 'LK-1336140', 'LK-1336145', 'LK-1336150', 'LK-1336155', 'LK-1336160', 'LK-1336165', 'LK-1336170', 'LK-1336175', 'LK-1336180', 'LK-1336185', 'LK-1336190', 'LK-1336195', 'LK-1336200', 'LK-1336205', 'LK-1336210', 'LK-1336215']	['EC-03H']	['LG-13360', 'MOH-13360']	[]	[6.505983712967781, 80.27380009498944]	113
LK-1339	Walallavita	LK	LK-1	LK-13	LK-1339	EC-03	209.0	54628	LK.KT.WA	['LK-1339005', 'LK-1339010', 'LK-1339015', 'LK-1339020', 'LK-1339025', 'LK-1339030', 'LK-1339035', 'LK-1339040', 'LK-1339045', 'LK-1339050', 'LK-1339055', 'LK-1339060', 'LK-1339065', 'LK-1339070', 'LK-1339075', 'LK-1339080', 'LK-1339085', 'LK-1339090', 'LK-1339095', 'LK-1339100', 'LK-1339105', 'LK-1339110', 'LK-1339115', 'LK-1339120', 'LK-1339125', 'LK-1339130', 'LK-1339135', 'LK-1339140', 'LK-1339145', 'LK-1339150', 'LK-1339155', 'LK-1339160', 'LK-1339165', 'LK-1339170', 'LK-1339175', 'LK-1339180', 'LK-1339185', 'LK-1339190', 'LK-1339195', 'LK-1339200', 'LK-1339205', 'LK-1339210', 'LK-1339215', 'LK-1339220', 'LK-1339225', 'LK-1339230', 'LK-1339235', 'LK-1339240', 'LK-1339245', 'LK-1339250', 'LK-1339255', 'LK-1339260', 'LK-1339265', 'LK-1339270', 'LK-1339275', 'LK-1339280', 'LK-1339285', 'LK-1339290', 'LK-1339295', 'LK-1339300']	['EC-03H']	['LG-13390', 'MOH-13390']	[]	[6.407326651671198, 80.18701795737248]	108
LK-2103	Thumpane	LK	LK-2	LK-21	LK-2103	EC-04	54.0	37642	LK.KY.TH	['LK-2103335', 'MOH-21030']	['EC-04A']	[]	['LG-21031']	[7.366646461737367, 80.51429823463361]	271
LK-2106	Pujapitiya	LK	LK-2	LK-21	LK-2106	EC-04	59.0	57914	LK.KY.PO	['LK-2106005', 'LK-2106010', 'LK-2106015', 'LK-2106020', 'LK-2106025', 'LK-2106030', 'LK-2106035', 'LK-2106040', 'LK-2106045', 'LK-2106050', 'LK-2106055', 'LK-2106060', 'LK-2106065', 'LK-2106070', 'LK-2106075', 'LK-2106080', 'LK-2106085', 'LK-2106090', 'LK-2106095', 'LK-2106100', 'LK-2106105', 'LK-2106110', 'LK-2106115', 'LK-2106120', 'LK-2106125', 'LK-2106130', 'LK-2106135', 'LK-2106140', 'LK-2106145', 'LK-2106150', 'LK-2106155', 'LK-2106160', 'LK-2106165', 'LK-2106170', 'LK-2106175', 'LK-2106180', 'LK-2106185', 'LK-2106190', 'LK-2106195', 'LK-2106200', 'LK-2106205', 'LK-2106210', 'LK-2106215', 'LK-2106220', 'LK-2106225', 'LK-2106230', 'LK-2106235', 'LK-2106240', 'LK-2106245', 'LK-2106250', 'LK-2106255', 'LK-2106260', 'LK-2106265', 'LK-2106270', 'LK-2106275', 'LK-2106280', 'LK-2106285', 'LK-2106290', 'LK-2106295', 'LK-2106300', 'LK-2106305', 'LK-2106310', 'LK-2106315', 'LK-2106320', 'LK-2106325', 'LK-2106330', 'LK-2106335']	['EC-04B']	['LG-21060', 'MOH-21060']	[]	[7.400510639359216, 80.56606706811293]	565
LK-2109	Akurana	LK	LK-2	LK-21	LK-2109	EC-04	31.0	63397	LK.KY.AK	['LK-2109005', 'LK-2109010', 'LK-2109015', 'LK-2109020', 'LK-2109025', 'LK-2109030', 'LK-2109035', 'LK-2109040', 'LK-2109045', 'LK-2109050', 'LK-2109055', 'LK-2109060', 'LK-2109065', 'LK-2109070', 'LK-2109075', 'LK-2109080', 'LK-2109085', 'LK-2109090', 'LK-2109095', 'LK-2109100', 'LK-2109105', 'LK-2109110', 'LK-2109115', 'LK-2109120', 'LK-2109125', 'LK-2109130', 'LK-2109135', 'LK-2109140', 'LK-2109145', 'LK-2109150', 'LK-2109155', 'LK-2109160', 'LK-2109165', 'LK-2109170', 'LK-2109175']	['EC-04B']	['LG-21090', 'MOH-21090']	[]	[7.390764513839713, 80.61855426171991]	575
LK-2112	Pathadumbara	LK	LK-2	LK-21	LK-2112	EC-04	51.0	88725	LK.KY.PD	['LG-21122', 'LG-21123', 'LK-2112250']	['EC-04C']	['MOH-21120']	['LG-21121']	[7.348880004531739, 80.66154149226621]	508
LK-2115	Panvila	LK	LK-2	LK-21	LK-2115	EC-04	93.0	26294	LK.KY.PV	['LK-2115005', 'LK-2115010', 'LK-2115015', 'LK-2115020', 'LK-2115025', 'LK-2115030', 'LK-2115035', 'LK-2115040', 'LK-2115045', 'LK-2115050', 'LK-2115055', 'LK-2115060', 'LK-2115065', 'LK-2115070']	['EC-04C']	['LG-21150', 'MOH-21150']	[]	[7.409677470375285, 80.740635734413]	792
LK-2118	Udadumbara	LK	LK-2	LK-21	LK-2118	EC-04	277.0	22505	LK.KY.UD	['LK-2118005', 'LK-2118010', 'LK-2118015', 'LK-2118020', 'LK-2118025', 'LK-2118030', 'LK-2118035', 'LK-2118040', 'LK-2118045', 'LK-2118050', 'LK-2118055', 'LK-2118060', 'LK-2118065', 'LK-2118070', 'LK-2118075', 'LK-2118080', 'LK-2118085', 'LK-2118090', 'LK-2118095', 'LK-2118100', 'LK-2118105', 'LK-2118110', 'LK-2118115', 'LK-2118120', 'LK-2118125', 'LK-2118130', 'LK-2118135', 'LK-2118140', 'LK-2118145', 'LK-2118150', 'LK-2118155', 'LK-2118160', 'LK-2118165', 'LK-2118170', 'LK-2118175', 'LK-2118180', 'LK-2118185', 'LK-2118190', 'LK-2118195', 'LK-2118200', 'LK-2118205', 'LK-2118210', 'LK-2118215', 'LK-2118220', 'LK-2118225', 'LK-2118230', 'LK-2118235', 'LK-2118240', 'LK-2118245', 'LK-2118250', 'LK-2118255', 'LK-2118260', 'LK-2118265', 'LK-2118270', 'LK-2118275', 'LK-2118280', 'LK-2118285', 'LK-2118290', 'LK-2118295', 'LK-2118300', 'LK-2118305', 'LK-2118310', 'LK-2118315']	['EC-04D']	['LG-21180', 'MOH-21180']	[]	[7.329793506553598, 80.8752890695465]	700
LK-2121	Minipe	LK	LK-2	LK-21	LK-2121	EC-04	250.0	51883	LK.KY.MI	['LK-2121005', 'LK-2121010', 'LK-2121015', 'LK-2121020', 'LK-2121025', 'LK-2121030', 'LK-2121035', 'LK-2121040', 'LK-2121045', 'LK-2121050', 'LK-2121055', 'LK-2121060', 'LK-2121065', 'LK-2121070', 'LK-2121075', 'LK-2121080', 'LK-2121085', 'LK-2121090', 'LK-2121095', 'LK-2121100', 'LK-2121105', 'LK-2121110', 'LK-2121115', 'LK-2121120', 'LK-2121125', 'LK-2121130', 'LK-2121135', 'LK-2121140', 'LK-2121145', 'LK-2121150', 'LK-2121155', 'LK-2121160', 'LK-2121165', 'LK-2121170', 'LK-2121175', 'LK-2121180', 'LK-2121185', 'LK-2121190', 'LK-2121195', 'LK-2121200', 'LK-2121205', 'LK-2121210', 'LK-2121215', 'LK-2121220', 'LK-2121225', 'LK-2121230', 'LK-2121235', 'LK-2121240']	['EC-04D']	['LG-21210', 'MOH-21210']	[]	[7.346985510990367, 80.94981913239604]	114
LK-2124	Medadumbara	LK	LK-2	LK-21	LK-2124	EC-04	196.0	61034	LK.KY.ME	['LK-2124005', 'LK-2124010', 'LK-2124015', 'LK-2124020', 'LK-2124025', 'LK-2124030', 'LK-2124035', 'LK-2124040', 'LK-2124045', 'LK-2124050', 'LK-2124055', 'LK-2124060', 'LK-2124065', 'LK-2124070', 'LK-2124075', 'LK-2124080', 'LK-2124085', 'LK-2124090', 'LK-2124095', 'LK-2124100', 'LK-2124105', 'LK-2124110', 'LK-2124115', 'LK-2124120', 'LK-2124125', 'LK-2124130', 'LK-2124135', 'LK-2124140', 'LK-2124145', 'LK-2124150', 'LK-2124155', 'LK-2124160', 'LK-2124165', 'LK-2124170', 'LK-2124175', 'LK-2124180', 'LK-2124185', 'LK-2124190', 'LK-2124195', 'LK-2124200', 'LK-2124205', 'LK-2124210', 'LK-2124215', 'LK-2124220', 'LK-2124225', 'LK-2124230', 'LK-2124235', 'LK-2124240', 'LK-2124245', 'LK-2124250', 'LK-2124255', 'LK-2124260', 'LK-2124265', 'LK-2124270', 'LK-2124275', 'LK-2124280', 'LK-2124285', 'LK-2124290', 'LK-2124295', 'LK-2124300', 'LK-2124305', 'LK-2124310', 'LK-2124315', 'LK-2124320', 'LK-2124325', 'LK-2124330', 'LK-2124335', 'LK-2124340', 'LK-2124345', 'LK-2124350', 'LK-2124355', 'LK-2124360', 'LK-2124365', 'LK-2124370', 'LK-2124375', 'LK-2124380', 'LK-2124385', 'LK-2124390', 'LK-2124395', 'LK-2124400', 'LK-2124405', 'LK-2124410', 'LK-2124415', 'LK-2124425', 'LK-2124430', 'LK-2124435', 'LK-2124440', 'LK-2124445', 'LK-2124450', 'LK-2124455', 'LK-2124460', 'LK-2124465', 'LK-2124470']	['EC-04', 'LK-21']	['EC-04E', 'LG-21240', 'MOH-21240']	[]	[7.302584845525132, 80.80025730214156]	639
LK-2127	Kundasale	LK	LK-2	LK-21	LK-2127	EC-04	81.0	127070	LK.KY.KU	['MOH-21271', 'MOH-21272']	['EC-04', 'LK-21']	['EC-04F', 'LG-21270']	[]	[7.305421141354468, 80.70969104014368]	482
LK-2130	Kandy Four Gravets & Gangawata Korale	LK	LK-2	LK-21	LK-2130	EC-04	59.0	158561	LK.KY.KG	['EC-04H', 'EC-04I', 'LG-21301']	['EC-04', 'LK-21']	['MOH-21300']	['LG-21121']	[7.272673287491138, 80.63866713208058]	782
LK-2133	Harispattuwa	LK	LK-2	LK-21	LK-2133	EC-04	49.0	88177	LK.KY.HP	['LG-21331', 'LK-2133285']	['EC-04B']	['MOH-21330']	['LG-21121']	[7.328311466652489, 80.58769006915334]	573
LK-2134	Hatharaliyadda	LK	LK-2	LK-21	LK-2134	EC-04	62.0	29986	LK.KY.HY	['LK-2134005', 'LK-2134010', 'LK-2134015', 'LK-2134020', 'LK-2134025', 'LK-2134030', 'LK-2134035', 'LK-2134040', 'LK-2134045', 'LK-2134050', 'LK-2134055', 'LK-2134060', 'LK-2134065', 'LK-2134070', 'LK-2134075', 'LK-2134080', 'LK-2134085', 'LK-2134090', 'LK-2134095', 'LK-2134100', 'LK-2134105', 'LK-2134110', 'LK-2134115', 'LK-2134120', 'LK-2134125', 'LK-2134130', 'LK-2134135', 'LK-2134140', 'LK-2134145', 'LK-2134150', 'LK-2134155', 'LK-2134160', 'LK-2134165', 'LK-2134170', 'LK-2134175', 'LK-2134180', 'LK-2134185', 'LK-2134190', 'LK-2134195', 'LK-2134200', 'LK-2134205', 'LK-2134210', 'LK-2134215', 'LK-2134220', 'LK-2134225', 'LK-2134230', 'LK-2134235', 'LK-2134240', 'LK-2134245', 'LK-2134250', 'LK-2134255', 'LK-2134260', 'LK-2134265', 'LK-2134270', 'LK-2134275', 'LK-2134280', 'LK-2134285']	['LG-21031']	['MOH-21340']	[]	[7.331474971018389, 80.48072240331423]	259
LK-2136	Yatinuwara	LK	LK-2	LK-21	LK-2136	EC-04	72.0	106027	LK.KY.YA	['LK-2136300', 'MOH-21360']	['EC-04', 'LK-21']	['EC-04J']	[]	[7.282387697391083, 80.5382504908493]	534
LK-2139	Udunuwara	LK	LK-2	LK-21	LK-2139	EC-04	68.0	110905	LK.KY.UN	['MOH-21391', 'MOH-21392']	['EC-04', 'LK-21']	['EC-04K', 'LG-21390']	[]	[7.222973052753389, 80.56028455374012]	514
LK-2142	Doluwa	LK	LK-2	LK-21	LK-2142	EC-04	95.0	49842	LK.KY.DO	['LK-2142005', 'LK-2142010', 'LK-2142015', 'LK-2142020', 'LK-2142025', 'LK-2142030', 'LK-2142035', 'LK-2142040', 'LK-2142045', 'LK-2142050', 'LK-2142055', 'LK-2142060', 'LK-2142065', 'LK-2142070', 'LK-2142075', 'LK-2142080', 'LK-2142085', 'LK-2142090', 'LK-2142095', 'LK-2142100', 'LK-2142105', 'LK-2142110', 'LK-2142115', 'LK-2142120', 'LK-2142125', 'LK-2142130', 'LK-2142135', 'LK-2142140', 'LK-2142145', 'LK-2142150', 'LK-2142155', 'LK-2142160', 'LK-2142165']	['EC-04L', 'LG-21421']	['MOH-21420']	[]	[7.164126051569021, 80.64851706339198]	704
LK-2145	Pathahewaheta	LK	LK-2	LK-21	LK-2145	EC-04	84.0	58188	LK.KY.PH	['LK-2145005', 'LK-2145010', 'LK-2145015', 'LK-2145020', 'LK-2145025', 'LK-2145030', 'LK-2145035', 'LK-2145040', 'LK-2145045', 'LK-2145050', 'LK-2145055', 'LK-2145060', 'LK-2145065', 'LK-2145070', 'LK-2145075', 'LK-2145080', 'LK-2145085', 'LK-2145090', 'LK-2145095', 'LK-2145100', 'LK-2145105', 'LK-2145110', 'LK-2145115', 'LK-2145120', 'LK-2145125', 'LK-2145130', 'LK-2145135', 'LK-2145140', 'LK-2145145', 'LK-2145150', 'LK-2145155', 'LK-2145160', 'LK-2145165', 'LK-2145170', 'LK-2145175', 'LK-2145180', 'LK-2145185', 'LK-2145190', 'LK-2145195', 'LK-2145200', 'LK-2145205', 'LK-2145210', 'LK-2145215', 'LK-2145220', 'LK-2145225', 'LK-2145230', 'LK-2145235', 'LK-2145240', 'LK-2145245', 'LK-2145250', 'LK-2145255', 'LK-2145260', 'LK-2145265', 'LK-2145270', 'LK-2145275', 'LK-2145280', 'LK-2145285', 'LK-2145290', 'LK-2145295', 'LK-2145300', 'LK-2145305', 'LK-2145310', 'LK-2145315', 'LK-2145320', 'LK-2145325', 'LK-2145330', 'LK-2145335', 'LK-2145340', 'LK-2145345', 'LK-2145350', 'LK-2145355', 'LK-2145360', 'LK-2145365']	['LG-21451']	['EC-04G', 'MOH-21450']	[]	[7.230016473557463, 80.70702943709466]	563
LK-2148	Deltota	LK	LK-2	LK-21	LK-2148	EC-04	49.0	30345	LK.KY.DE	['LK-2148005', 'LK-2148010', 'LK-2148015', 'LK-2148020', 'LK-2148025', 'LK-2148030', 'LK-2148035', 'LK-2148040', 'LK-2148045', 'LK-2148050', 'LK-2148055', 'LK-2148060', 'LK-2148065', 'LK-2148070', 'LK-2148075', 'LK-2148080', 'LK-2148085', 'LK-2148090', 'LK-2148095', 'LK-2148100', 'LK-2148105', 'LK-2148110', 'LK-2148115', 'LK-2148120', 'LK-2148125', 'LK-2148130', 'LK-2148135', 'LK-2148140', 'LK-2148145']	['EC-04L', 'LG-21451']	['MOH-21480']	[]	[7.182983906687316, 80.70056642912805]	1093
LK-2151	Udapalatha	LK	LK-2	LK-21	LK-2151	EC-04	94.0	91716	LK.KY.UP	['LG-21511', 'LK-2151005', 'LK-2151025', 'LK-2151030', 'LK-2151040', 'LK-2151045', 'LK-2151050', 'LK-2151140', 'LK-2151145', 'LK-2151150', 'LK-2151155', 'LK-2151160', 'LK-2151165', 'LK-2151170', 'LK-2151175', 'LK-2151180', 'LK-2151185', 'LK-2151190', 'LK-2151195', 'LK-2151200', 'LK-2151205', 'LK-2151210', 'LK-2151215', 'LK-2151220', 'LK-2151225', 'LK-2151230', 'LK-2151235', 'LK-2151240', 'LK-2151245']	['EC-04M']	['MOH-21510']	['LG-21421']	[7.128863337738508, 80.59739837414179]	794
LK-2154	Ganga Ihala Korale	LK	LK-2	LK-21	LK-2154	EC-04	94.0	55254	LK.KY.GI	['LK-2154005', 'LK-2154010', 'LK-2154015', 'LK-2154020', 'LK-2154025', 'LK-2154030', 'LK-2154035', 'LK-2154040', 'LK-2154045', 'LK-2154050', 'LK-2154055', 'LK-2154060', 'LK-2154065', 'LK-2154070', 'LK-2154075', 'LK-2154080', 'LK-2154085', 'LK-2154090', 'LK-2154095', 'LK-2154100', 'LK-2154105', 'LK-2154110', 'LK-2154115', 'LK-2154120', 'LK-2154125', 'LK-2154130', 'LK-2154135', 'LK-2154140', 'LK-2154145', 'LK-2154150', 'LK-2154155']	['EC-04M']	['LG-21540', 'MOH-21540']	[]	[7.111037150967453, 80.51546502824054]	710
LK-2157	Pasbage Korale	LK	LK-2	LK-21	LK-2157	EC-04	122.0	59917	LK.KY.PK	['LG-21571', 'LG-21572']	['EC-04M']	['MOH-21570']	[]	[7.018375903062909, 80.53640198504793]	692
LK-2203	Galewela	LK	LK-2	LK-22	LK-2203	EC-05	187.0	70042	LK.MT.GA	['LK-2203005', 'LK-2203010', 'LK-2203015', 'LK-2203020', 'LK-2203025', 'LK-2203030', 'LK-2203035', 'LK-2203040', 'LK-2203045', 'LK-2203050', 'LK-2203055', 'LK-2203060', 'LK-2203065', 'LK-2203070', 'LK-2203075', 'LK-2203080', 'LK-2203085', 'LK-2203090', 'LK-2203095', 'LK-2203100', 'LK-2203105', 'LK-2203110', 'LK-2203115', 'LK-2203120', 'LK-2203125', 'LK-2203130', 'LK-2203135', 'LK-2203140', 'LK-2203145', 'LK-2203150', 'LK-2203155', 'LK-2203160', 'LK-2203165', 'LK-2203170', 'LK-2203175', 'LK-2203180', 'LK-2203185', 'LK-2203190', 'LK-2203195', 'LK-2203200', 'LK-2203205', 'LK-2203210', 'LK-2203215', 'LK-2203220', 'LK-2203225', 'LK-2203230', 'LK-2203235', 'LK-2203240', 'LK-2203245', 'LK-2203250', 'LK-2203255', 'LK-2203260', 'LK-2203265', 'LK-2203270', 'LK-2203275', 'LK-2203280', 'LK-2203285', 'LK-2203290', 'LK-2203295']	['EC-05A']	['LG-22030', 'MOH-22030']	[]	[7.778465041914105, 80.57111296338336]	193
LK-2206	Dambulla	LK	LK-2	LK-22	LK-2206	EC-05	444.0	72306	LK.MT.DA	['LK-2206105', 'MOH-22060']	['EC-05A']	[]	[]	[7.8754154271595285, 80.71935108543894]	191
LK-2209	Naula	LK	LK-2	LK-22	LK-2209	EC-05	276.0	30884	LK.MT.NA	['LK-2209005', 'LK-2209010', 'LK-2209015', 'LK-2209020', 'LK-2209025', 'LK-2209030', 'LK-2209035', 'LK-2209040', 'LK-2209045', 'LK-2209050', 'LK-2209055', 'LK-2209060', 'LK-2209065', 'LK-2209070', 'LK-2209075', 'LK-2209080', 'LK-2209085', 'LK-2209090', 'LK-2209095', 'LK-2209100', 'LK-2209105', 'LK-2209110', 'LK-2209115', 'LK-2209120', 'LK-2209125', 'LK-2209130', 'LK-2209135', 'LK-2209140', 'LK-2209145', 'LK-2209150', 'LK-2209155', 'LK-2209160', 'LK-2209165', 'LK-2209170', 'LK-2209175', 'LK-2209180', 'LK-2209185', 'LK-2209190', 'LK-2209195', 'LK-2209200', 'LK-2209205', 'LK-2209210', 'LK-2209215', 'LK-2209220', 'LK-2209225', 'LK-2209230', 'LK-2209235', 'LK-2209240', 'LK-2209245', 'LK-2209250', 'LK-2209255', 'LK-2209260']	['EC-05B']	['LG-22090', 'MOH-22090']	[]	[7.68796963166568, 80.70808079739037]	270
LK-2212	Pallepola	LK	LK-2	LK-22	LK-2212	EC-05	81.0	29565	LK.MT.PA	['LK-2212005', 'LK-2212010', 'LK-2212015', 'LK-2212020', 'LK-2212025', 'LK-2212030', 'LK-2212035', 'LK-2212040', 'LK-2212045', 'LK-2212050', 'LK-2212055', 'LK-2212060', 'LK-2212065', 'LK-2212070', 'LK-2212075', 'LK-2212080', 'LK-2212085', 'LK-2212090', 'LK-2212095', 'LK-2212100', 'LK-2212105', 'LK-2212110', 'LK-2212115', 'LK-2212120', 'LK-2212125', 'LK-2212130', 'LK-2212135', 'LK-2212140', 'LK-2212145', 'LK-2212150', 'LK-2212155', 'LK-2212160', 'LK-2212165', 'LK-2212170', 'LK-2212175', 'LK-2212180', 'LK-2212185', 'LK-2212190', 'LK-2212195', 'LK-2212200', 'LK-2212205', 'LK-2212210', 'LK-2212215', 'LK-2212220']	['EC-05A']	['LG-22120', 'MOH-22120']	[]	[7.6466284148388395, 80.59872316793535]	403
LK-2215	Yatawatta	LK	LK-2	LK-22	LK-2215	EC-05	63.0	30242	LK.MT.YA	['LK-2215005', 'LK-2215010', 'LK-2215015', 'LK-2215020', 'LK-2215025', 'LK-2215030', 'LK-2215035', 'LK-2215040', 'LK-2215045', 'LK-2215050', 'LK-2215055', 'LK-2215060', 'LK-2215065', 'LK-2215070', 'LK-2215075', 'LK-2215080', 'LK-2215085', 'LK-2215090', 'LK-2215095', 'LK-2215100', 'LK-2215105', 'LK-2215110', 'LK-2215115', 'LK-2215120', 'LK-2215125', 'LK-2215130', 'LK-2215135', 'LK-2215140', 'LK-2215145', 'LK-2215150', 'LK-2215155', 'LK-2215160', 'LK-2215165', 'LK-2215170', 'LK-2215175', 'LK-2215180', 'LK-2215185', 'LK-2215190', 'LK-2215195', 'LK-2215200', 'LK-2215205', 'LK-2215210', 'LK-2215215', 'LK-2215220', 'LK-2215225', 'LK-2215230', 'LK-2215235', 'LK-2215240', 'LK-2215245', 'LK-2215250', 'LK-2215255', 'LK-2215260', 'LK-2215265', 'LK-2215270', 'LK-2215275', 'LK-2215280']	['EC-05C']	['LG-22150', 'MOH-22150']	[]	[7.549701840573392, 80.58886000235853]	408
LK-2218	Matale	LK	LK-2	LK-22	LK-2218	EC-05	70.0	74864	LK.MT.MA	['LG-22182', 'LK-2218140', 'LK-2218150', 'LK-2218155', 'LK-2218160', 'LK-2218165', 'LK-2218180', 'LK-2218185', 'LK-2218190', 'LK-2218195', 'LK-2218200', 'LK-2218205', 'LK-2218210', 'LK-2218220', 'LK-2218225', 'LK-2218230', 'LK-2218235', 'LK-2218255']	['EC-05C']	['MOH-22180']	['LG-22181']	[7.540144768611152, 80.6294253864062]	371
