entity_id	total_population	male	female
LK-1109225	5512.0	2784.0	2728.0
LK-1109230	2607.0	1245.0	1362.0
LK-1109235	5076.0	2480.0	2596.0
LK-1109240	2208.0	1035.0	1173.0
LK-1109245	2354.0	1162.0	1192.0
LK-1109250	3057.0	1452.0	1605.0
LK-1109255	1580.0	736.0	844.0
LK-1109260	2014.0	1005.0	1009.0
LK-1109265	4442.0	2109.0	2333.0
LK-1109270	3136.0	1532.0	1604.0
LK-1109275	4725.0	2306.0	2419.0
LK-1109280	5548.0	2737.0	2811.0
LK-1109285	3718.0	1834.0	1884.0
LK-1112	237905.0	116728.0	121177.0
LK-1112005	7292.0	3581.0	3711.0
LK-1112010	1484.0	763.0	721.0
LK-1112015	1501.0	728.0	773.0
LK-1112020	1921.0	958.0	963.0
LK-1112025	1771.0	845.0	926.0
LK-1112030	1654.0	816.0	838.0
LK-1112035	3005.0	1481.0	1524.0
LK-1112040	3022.0	1558.0	1464.0
LK-1112045	2723.0	1356.0	1367.0
LK-1112050	1256.0	592.0	664.0
LK-1112055	3142.0	1515.0	1627.0
LK-1112060	2406.0	1167.0	1239.0
LK-1112065	1755.0	838.0	917.0
LK-1112070	6703.0	3272.0	3431.0
LK-1112075	3060.0	1502.0	1558.0
LK-1112080	4725.0	2424.0	2301.0
LK-1112085	4165.0	2065.0	2100.0
LK-1112090	2105.0	1040.0	1065.0
LK-1112095	1403.0	720.0	683.0
LK-1112100	3070.0	1505.0	1565.0
LK-1112105	1400.0	1033.0	367.0
LK-1112110	3064.0	1491.0	1573.0
LK-1112115	1800.0	931.0	869.0
LK-1112120	3240.0	1588.0	1652.0
LK-1112125	3128.0	1583.0	1545.0
LK-1112130	3525.0	1687.0	1838.0
LK-1112135	2873.0	1568.0	1305.0
LK-1112140	2207.0	1040.0	1167.0
LK-1112145	3062.0	1595.0	1467.0
LK-1112150	3154.0	1527.0	1627.0
LK-1112155	3867.0	1828.0	2039.0
LK-1112160	2035.0	1006.0	1029.0
LK-1112165	6457.0	3111.0	3346.0
LK-1112170	4701.0	2325.0	2376.0
LK-1112175	2771.0	1309.0	1462.0
LK-1112180	3332.0	1585.0	1747.0
LK-1112185	2472.0	1217.0	1255.0
LK-1112190	4223.0	2119.0	2104.0
LK-1112195	3360.0	1630.0	1730.0
LK-1112200	3845.0	1738.0	2107.0
LK-1112205	4467.0	2179.0	2288.0
LK-1112210	2983.0	1467.0	1516.0
LK-1112215	1581.0	768.0	813.0
LK-1112220	2429.0	1156.0	1273.0
LK-1112225	2452.0	1183.0	1269.0
LK-1112230	4931.0	2333.0	2598.0
LK-1112235	1894.0	834.0	1060.0
LK-1112240	3594.0	1806.0	1788.0
LK-1112245	4655.0	2389.0	2266.0
LK-1112250	3278.0	1582.0	1696.0
LK-1112255	2502.0	1203.0	1299.0
LK-1112260	4039.0	1965.0	2074.0
LK-1112265	3192.0	1570.0	1622.0
LK-1112270	2679.0	1293.0	1386.0
LK-1112275	3762.0	1858.0	1904.0
LK-1112280	2127.0	1046.0	1081.0
LK-1112285	2888.0	1378.0	1510.0
LK-1112290	3981.0	1961.0	2020.0
LK-1112295	1529.0	749.0	780.0
LK-1112300	1942.0	933.0	1009.0
LK-1112305	3189.0	1554.0	1635.0
LK-1112310	2968.0	1385.0	1583.0
LK-1112315	4087.0	2067.0	2020.0
LK-1112320	3087.0	1535.0	1552.0
LK-1112325	2129.0	1034.0	1095.0
LK-1112330	1843.0	888.0	955.0
LK-1112335	1695.0	813.0	882.0
LK-1112340	3225.0	1569.0	1656.0
LK-1112345	2850.0	1368.0	1482.0
LK-1112350	2091.0	994.0	1097.0
LK-1112355	2497.0	1264.0	1233.0
LK-1112360	3189.0	1556.0	1633.0
LK-1112365	2681.0	1265.0	1416.0
LK-1112370	2131.0	998.0	1133.0
LK-1112375	3073.0	1502.0	1571.0
LK-1112380	1315.0	623.0	692.0
LK-1112385	1977.0	966.0	1011.0
LK-1112390	2044.0	986.0	1058.0
LK-1112395	954.0	496.0	458.0
LK-1112400	2418.0	1178.0	1240.0
LK-1112405	4878.0	2397.0	2481.0
LK-1115	113807.0	55359.0	58448.0
LK-1115005	1700.0	813.0	887.0
LK-1115010	1799.0	865.0	934.0
LK-1115015	1080.0	519.0	561.0
LK-1115020	598.0	279.0	319.0
LK-1115025	2048.0	980.0	1068.0
LK-1115030	3356.0	1694.0	1662.0
LK-1115035	1689.0	788.0	901.0
LK-1115040	815.0	405.0	410.0
LK-1115045	2316.0	1052.0	1264.0
LK-1115050	2333.0	1150.0	1183.0
LK-1115055	2649.0	1268.0	1381.0
LK-1115060	2001.0	927.0	1074.0
LK-1115065	1631.0	758.0	873.0
LK-1115070	2664.0	1266.0	1398.0
LK-1115075	1385.0	656.0	729.0
LK-1115080	1076.0	517.0	559.0
LK-1115085	1195.0	591.0	604.0
LK-1115090	1152.0	580.0	572.0
LK-1115095	1431.0	714.0	717.0
LK-1115100	2464.0	1164.0	1300.0
LK-1115105	1959.0	962.0	997.0
LK-1115110	1830.0	919.0	911.0
LK-1115115	1307.0	615.0	692.0
LK-1115120	2095.0	1036.0	1059.0
LK-1115125	1837.0	878.0	959.0
LK-1115130	2138.0	1063.0	1075.0
LK-1115135	1725.0	858.0	867.0
LK-1115140	1877.0	893.0	984.0
LK-1115145	2964.0	1469.0	1495.0
LK-1115150	3837.0	1833.0	2004.0
LK-1115155	1307.0	623.0	684.0
LK-1115160	1301.0	632.0	669.0
LK-1115165	1893.0	890.0	1003.0
LK-1115170	2099.0	1076.0	1023.0
LK-1115175	1451.0	694.0	757.0
LK-1115180	2033.0	982.0	1051.0
LK-1115185	3559.0	1751.0	1808.0
LK-1115190	928.0	455.0	473.0
LK-1115195	1339.0	701.0	638.0
LK-1115200	1492.0	755.0	737.0
LK-1115205	2989.0	1542.0	1447.0
LK-1115210	1510.0	746.0	764.0
LK-1115215	1681.0	801.0	880.0
LK-1115220	1173.0	571.0	602.0
LK-1115225	1732.0	840.0	892.0
LK-1115230	1322.0	693.0	629.0
LK-1115235	1478.0	704.0	774.0
LK-1115240	2146.0	1040.0	1106.0
LK-1115245	1128.0	529.0	599.0
LK-1115250	1512.0	705.0	807.0
LK-1115255	1627.0	797.0	830.0
LK-1115260	666.0	329.0	337.0
LK-1115265	1717.0	849.0	868.0
LK-1115270	1041.0	493.0	548.0
LK-1115275	1857.0	928.0	929.0
LK-1115280	1717.0	839.0	878.0
LK-1115285	2807.0	1378.0	1429.0
LK-1115290	868.0	441.0	427.0
LK-1115295	1233.0	623.0	610.0
LK-1115300	606.0	303.0	303.0
LK-1115305	533.0	261.0	272.0
LK-1115310	708.0	343.0	365.0
LK-1115315	767.0	366.0	401.0
LK-1115320	744.0	361.0	383.0
LK-1115325	1289.0	600.0	689.0
LK-1115330	1713.0	838.0	875.0
LK-1115335	1976.0	923.0	1053.0
LK-1115340	914.0	445.0	469.0
LK-1118	65267.0	31889.0	33378.0
LK-1118005	845.0	403.0	442.0
LK-1118010	1518.0	737.0	781.0
LK-1118015	857.0	434.0	423.0
LK-1118020	1789.0	882.0	907.0
LK-1118025	794.0	389.0	405.0
LK-1118030	970.0	467.0	503.0
LK-1118035	1891.0	927.0	964.0
LK-1118040	1074.0	500.0	574.0
LK-1118045	727.0	345.0	382.0
LK-1118050	1339.0	642.0	697.0
LK-1118055	1878.0	919.0	959.0
LK-1118060	707.0	335.0	372.0
LK-1118065	1438.0	698.0	740.0
LK-1118070	1332.0	632.0	700.0
LK-1118075	2790.0	1420.0	1370.0
LK-1118080	2391.0	1194.0	1197.0
LK-1118085	1247.0	614.0	633.0
LK-1118090	2939.0	1451.0	1488.0
LK-1118095	1520.0	724.0	796.0
LK-1118100	2168.0	1078.0	1090.0
LK-1118105	1157.0	545.0	612.0
LK-1118110	2157.0	1049.0	1108.0
LK-1118115	1814.0	886.0	928.0
LK-1118120	1593.0	803.0	790.0
LK-1118125	2340.0	1133.0	1207.0
LK-1118130	1071.0	520.0	551.0
LK-1118135	1329.0	632.0	697.0
LK-1118140	1175.0	570.0	605.0
LK-1118145	1469.0	725.0	744.0
LK-1118150	983.0	495.0	488.0
LK-1118155	1361.0	671.0	690.0
LK-1118160	2059.0	1018.0	1041.0
LK-1118165	1498.0	726.0	772.0
LK-1118170	1901.0	940.0	961.0
LK-1118175	1284.0	626.0	658.0
LK-1118180	1763.0	891.0	872.0
LK-1118185	753.0	385.0	368.0
LK-1118190	1367.0	659.0	708.0
LK-1118195	1755.0	808.0	947.0
LK-1118200	932.0	446.0	486.0
LK-1118205	764.0	347.0	417.0
LK-1118210	621.0	307.0	314.0
LK-1118215	1412.0	690.0	722.0
LK-1118220	917.0	462.0	455.0
LK-1118225	765.0	366.0	399.0
LK-1118230	813.0	398.0	415.0
LK-1121	196423.0	94117.0	102306.0
LK-1121005	6043.0	2971.0	3072.0
LK-1121010	6222.0	2953.0	3269.0
LK-1121015	6244.0	3028.0	3216.0
LK-1121020	5492.0	2759.0	2733.0
LK-1121025	6217.0	2954.0	3263.0
LK-1121030	4956.0	2383.0	2573.0
LK-1121035	5632.0	2673.0	2959.0
LK-1121040	4471.0	2185.0	2286.0
LK-1121045	1259.0	608.0	651.0
LK-1121050	2697.0	1265.0	1432.0
LK-1121055	4342.0	2081.0	2261.0
LK-1121060	2466.0	1186.0	1280.0
LK-1121065	7647.0	3700.0	3947.0
LK-1121070	3513.0	1667.0	1846.0
LK-1121075	4543.0	2294.0	2249.0
LK-1121080	7086.0	3249.0	3837.0
LK-1121085	5838.0	2867.0	2971.0
LK-1121090	6309.0	3132.0	3177.0
LK-1121095	4780.0	2309.0	2471.0
LK-1121100	6546.0	3167.0	3379.0
LK-1121105	3695.0	1704.0	1991.0
LK-1121110	2464.0	1242.0	1222.0
LK-1121115	5233.0	2485.0	2748.0
LK-1121120	4060.0	1943.0	2117.0
LK-1121125	2766.0	1345.0	1421.0
LK-1121130	7159.0	3450.0	3709.0
LK-1121135	2692.0	1304.0	1388.0
LK-1121140	3648.0	1790.0	1858.0
LK-1121145	3458.0	1680.0	1778.0
LK-1121150	1596.0	768.0	828.0
LK-1121155	5496.0	2796.0	2700.0
LK-1121160	2255.0	1056.0	1199.0
LK-1121165	5453.0	2675.0	2778.0
LK-1121170	5194.0	2477.0	2717.0
LK-1121175	7328.0	3470.0	3858.0
LK-1121180	4094.0	1864.0	2230.0
LK-1121185	7734.0	3631.0	4103.0
LK-1121190	4901.0	2316.0	2585.0
LK-1121195	3675.0	1967.0	1708.0
LK-1121200	7391.0	2908.0	4483.0
LK-1121205	3828.0	1815.0	2013.0
LK-1124	107925.0	51992.0	55933.0
LK-1124005	11963.0	5925.0	6038.0
LK-1124010	7004.0	3195.0	3809.0
LK-1124015	6749.0	3183.0	3566.0
LK-1124020	3591.0	1878.0	1713.0
LK-1124025	4834.0	2389.0	2445.0
LK-1124030	4059.0	2032.0	2027.0
LK-1124035	5707.0	2767.0	2940.0
LK-1124040	3371.0	1664.0	1707.0
LK-1124045	5929.0	2877.0	3052.0
LK-1124050	3984.0	1912.0	2072.0
LK-1124055	3634.0	1753.0	1881.0
LK-1124060	5301.0	2439.0	2862.0
LK-1124065	5473.0	2573.0	2900.0
LK-1124070	5627.0	2635.0	2992.0
LK-1124075	5446.0	2537.0	2909.0
LK-1124080	3365.0	1678.0	1687.0
LK-1124085	5944.0	2902.0	3042.0
LK-1124090	5352.0	2493.0	2859.0
LK-1124095	7305.0	3554.0	3751.0
LK-1124100	3287.0	1606.0	1681.0
LK-1127	238057.0	118660.0	119397.0
LK-1127005	6711.0	3549.0	3162.0
LK-1127010	7564.0	3621.0	3943.0
LK-1127015	9914.0	4703.0	5211.0
LK-1127020	6954.0	3468.0	3486.0
LK-1127025	10577.0	5498.0	5079.0
LK-1127030	18602.0	9356.0	9246.0
LK-1127035	17355.0	8547.0	8808.0
LK-1127040	21326.0	13617.0	7709.0
LK-1127045	5127.0	2566.0	2561.0
LK-1127050	6498.0	3213.0	3285.0
LK-1127055	11194.0	5503.0	5691.0
LK-1127060	12675.0	5949.0	6726.0
LK-1127065	7389.0	3214.0	4175.0
LK-1127070	7455.0	3464.0	3991.0
LK-1127075	20237.0	9576.0	10661.0
LK-1127080	17846.0	8818.0	9028.0
LK-1127085	14967.0	7131.0	7836.0
LK-1127090	10826.0	5059.0	5767.0
LK-1127095	12451.0	5658.0	6793.0
LK-1127100	12389.0	6150.0	6239.0
LK-1130	88962.0	43201.0	45761.0
LK-1130005	6367.0	3111.0	3256.0
LK-1130010	6334.0	3095.0	3239.0
LK-1130015	4806.0	2388.0	2418.0
LK-1130020	5475.0	2567.0	2908.0
LK-1130025	5517.0	2674.0	2843.0
LK-1130030	6228.0	3049.0	3179.0
LK-1130035	5671.0	2814.0	2857.0
LK-1130040	5184.0	2499.0	2685.0
LK-1130045	6767.0	3262.0	3505.0
LK-1130050	5914.0	2891.0	3023.0
LK-1130055	9058.0	4356.0	4702.0
LK-1130060	3543.0	1714.0	1829.0
LK-1130065	4374.0	2108.0	2266.0
LK-1130070	5633.0	2826.0	2807.0
LK-1130075	8091.0	3847.0	4244.0
LK-1131	95506.0	46786.0	48720.0
LK-1131005	8373.0	4255.0	4118.0
LK-1131010	6624.0	3199.0	3425.0
LK-1131015	6311.0	3116.0	3195.0
LK-1131020	4608.0	2210.0	2398.0
LK-1131025	12166.0	5944.0	6222.0
LK-1131030	8854.0	4284.0	4570.0
LK-1131035	7683.0	3686.0	3997.0
LK-1131040	5018.0	2380.0	2638.0
LK-1131045	7585.0	3635.0	3950.0
LK-1131050	6443.0	3097.0	3346.0
LK-1131055	5736.0	2847.0	2889.0
LK-1131060	6564.0	3408.0	3156.0
LK-1131065	9541.0	4725.0	4816.0
LK-1133	168280.0	82323.0	85957.0
LK-1133005	4201.0	2107.0	2094.0
LK-1133010	4805.0	2299.0	2506.0
LK-1133015	2898.0	1339.0	1559.0
LK-1133020	2711.0	1305.0	1406.0
LK-1133025	2748.0	1288.0	1460.0
LK-1133030	5385.0	2696.0	2689.0
LK-1133035	5918.0	2913.0	3005.0
LK-1133040	3916.0	1826.0	2090.0
LK-1133045	4481.0	2168.0	2313.0
LK-1133050	3049.0	1508.0	1541.0
LK-1133055	3333.0	1681.0	1652.0
LK-1133060	4464.0	2186.0	2278.0
LK-1133065	3783.0	1862.0	1921.0
LK-1133070	2144.0	973.0	1171.0
LK-1133075	4033.0	1941.0	2092.0
LK-1133080	5380.0	2564.0	2816.0
LK-1133085	3194.0	1618.0	1576.0
LK-1133090	10596.0	5500.0	5096.0
LK-1133095	7487.0	3956.0	3531.0
LK-1133100	3255.0	1590.0	1665.0
LK-1133105	3544.0	1711.0	1833.0
LK-1133110	3375.0	1554.0	1821.0
LK-1133115	2826.0	1277.0	1549.0
LK-1133120	2174.0	1019.0	1155.0
LK-1133125	4524.0	2111.0	2413.0
LK-1133130	4437.0	2209.0	2228.0
LK-1133135	3854.0	1899.0	1955.0
LK-1133140	3630.0	1759.0	1871.0
LK-1133145	3678.0	1767.0	1911.0
LK-1133150	4689.0	2303.0	2386.0
LK-1133155	3592.0	1779.0	1813.0
LK-1133160	2236.0	1091.0	1145.0
LK-1133165	2394.0	1211.0	1183.0
LK-1133170	5696.0	2785.0	2911.0
LK-1133175	2192.0	1046.0	1146.0
LK-1133180	3531.0	1719.0	1812.0
LK-1133185	3582.0	1735.0	1847.0
LK-1133190	3551.0	1722.0	1829.0
LK-1133195	4399.0	2128.0	2271.0
LK-1133200	4603.0	2229.0	2374.0
LK-1133205	2869.0	1418.0	1451.0
LK-1133210	5123.0	2531.0	2592.0
LK-1136	245232.0	118922.0	126310.0
LK-1136005	5039.0	2423.0	2616.0
LK-1136010	1765.0	850.0	915.0
LK-1136015	2328.0	1192.0	1136.0
LK-1136020	2631.0	1339.0	1292.0
LK-1136025	3413.0	1689.0	1724.0
LK-1136030	4466.0	2058.0	2408.0
LK-1136035	1485.0	739.0	746.0
LK-1136040	4768.0	2201.0	2567.0
LK-1136045	3310.0	1462.0	1848.0
LK-1136050	4842.0	2372.0	2470.0
LK-1136055	2822.0	1373.0	1449.0
LK-1136060	1977.0	983.0	994.0
LK-1136065	5204.0	2508.0	2696.0
LK-1136070	3358.0	1649.0	1709.0
LK-1136075	3697.0	1803.0	1894.0
LK-1136080	2045.0	967.0	1078.0
LK-1136085	5213.0	2547.0	2666.0
LK-1136090	1489.0	707.0	782.0
LK-1136095	3435.0	1648.0	1787.0
LK-1136100	6544.0	3135.0	3409.0
LK-1136105	4373.0	2138.0	2235.0
LK-1136110	2542.0	1284.0	1258.0
LK-1136115	5440.0	2581.0	2859.0
LK-1136120	2773.0	1315.0	1458.0
LK-1136125	2194.0	1001.0	1193.0
LK-1136130	4032.0	1975.0	2057.0
LK-1136135	4703.0	2276.0	2427.0
LK-1136140	5503.0	2682.0	2821.0
LK-1136145	3050.0	1443.0	1607.0
LK-1136150	3042.0	1493.0	1549.0
LK-1136155	3633.0	1773.0	1860.0
LK-1136160	3303.0	1654.0	1649.0
LK-1136165	4037.0	1962.0	2075.0
LK-1136170	4949.0	2425.0	2524.0
LK-1136175	2655.0	1276.0	1379.0
LK-1136180	2697.0	1292.0	1405.0
LK-1136185	4690.0	2301.0	2389.0
LK-1136190	3257.0	1556.0	1701.0
LK-1136195	1749.0	827.0	922.0
LK-1136200	3385.0	1643.0	1742.0
LK-1136205	2761.0	1338.0	1423.0
LK-1136210	2040.0	984.0	1056.0
LK-1136215	2303.0	1155.0	1148.0
LK-1136220	3055.0	1506.0	1549.0
LK-1136225	2070.0	985.0	1085.0
LK-1136230	3633.0	1723.0	1910.0
LK-1136235	2779.0	1298.0	1481.0
LK-1136240	1387.0	679.0	708.0
LK-1136245	4294.0	2104.0	2190.0
LK-1136250	5847.0	2853.0	2994.0
LK-1136255	4279.0	2014.0	2265.0
LK-1136260	2019.0	980.0	1039.0
LK-1136265	1880.0	902.0	978.0
LK-1136270	3522.0	1716.0	1806.0
LK-1136275	3939.0	1853.0	2086.0
LK-1136280	4947.0	2419.0	2528.0
LK-1136285	6316.0	3130.0	3186.0
LK-1136290	6628.0	3320.0	3308.0
LK-1136295	3799.0	1888.0	1911.0
LK-1136300	2084.0	1039.0	1045.0
LK-1136305	1524.0	754.0	770.0
LK-1136310	4165.0	2047.0	2118.0
LK-1136315	4434.0	2150.0	2284.0
LK-1136320	2196.0	1078.0	1118.0
LK-1136325	5487.0	2659.0	2828.0
LK-1136330	1604.0	754.0	850.0
LK-1136335	1300.0	629.0	671.0
LK-1136340	1545.0	717.0	828.0
LK-1136345	1481.0	734.0	747.0
LK-1136350	3184.0	1602.0	1582.0
LK-1136355	2339.0	1117.0	1222.0
LK-1136360	1270.0	638.0	632.0
LK-1136365	3283.0	1615.0	1668.0
LK-12	2304833.0	1116893.0	1187940.0
LK-1203	142136.0	68600.0	73536.0
LK-1203005	4425.0	2195.0	2230.0
LK-1203010	3722.0	1735.0	1987.0
LK-1203015	2777.0	1361.0	1416.0
LK-1203020	3913.0	1884.0	2029.0
LK-1203025	4925.0	2327.0	2598.0
LK-1203030	5025.0	2426.0	2599.0
LK-1203035	3534.0	1689.0	1845.0
LK-1203040	5478.0	2663.0	2815.0
LK-1203045	4921.0	2344.0	2577.0
LK-1203050	6605.0	3351.0	3254.0
LK-1203055	3606.0	1711.0	1895.0
LK-1203060	2997.0	1398.0	1599.0
LK-1203065	3917.0	1940.0	1977.0
LK-1203070	3353.0	1603.0	1750.0
LK-1203075	3928.0	1906.0	2022.0
LK-1203080	3006.0	1458.0	1548.0
LK-1203085	3125.0	1559.0	1566.0
LK-1203090	6062.0	2944.0	3118.0
LK-1203095	3663.0	1786.0	1877.0
LK-1203100	4027.0	1914.0	2113.0
LK-1203105	2718.0	1338.0	1380.0
LK-1203110	2852.0	1633.0	1219.0
LK-1203115	2932.0	1347.0	1585.0
LK-1203120	2948.0	1405.0	1543.0
LK-1203125	2460.0	1171.0	1289.0
LK-1203130	2975.0	1392.0	1583.0
LK-1203135	2058.0	955.0	1103.0
LK-1203140	6757.0	3261.0	3496.0
LK-1203145	2475.0	1207.0	1268.0
LK-1203150	5453.0	2471.0	2982.0
LK-1203155	4009.0	1909.0	2100.0
LK-1203160	2620.0	1222.0	1398.0
LK-1203165	3452.0	1645.0	1807.0
LK-1203170	2625.0	1260.0	1365.0
LK-1203175	3225.0	1585.0	1640.0
LK-1203180	3729.0	1838.0	1891.0
LK-1203185	2049.0	970.0	1079.0
LK-1203190	1883.0	921.0	962.0
LK-1203195	1907.0	876.0	1031.0
LK-1206	235291.0	112803.0	122488.0
LK-1206005	1369.0	644.0	725.0
LK-1206010	1712.0	814.0	898.0
LK-1206015	1720.0	827.0	893.0
LK-1206020	2914.0	1411.0	1503.0
LK-1206025	2657.0	1296.0	1361.0
LK-1206030	2623.0	1247.0	1376.0
LK-1206035	2010.0	1017.0	993.0
LK-1206040	3087.0	1478.0	1609.0
LK-1206045	1762.0	868.0	894.0
LK-1206050	3062.0	1481.0	1581.0
LK-1206055	1061.0	474.0	587.0
LK-1206060	1823.0	885.0	938.0
LK-1206065	4495.0	2122.0	2373.0
LK-1206070	1793.0	841.0	952.0
LK-1206075	991.0	480.0	511.0
LK-1206080	4286.0	2006.0	2280.0
LK-1206085	3630.0	1783.0	1847.0
LK-1206090	2789.0	1350.0	1439.0
LK-1206095	3212.0	1548.0	1664.0
LK-1206100	5611.0	2715.0	2896.0
LK-1206105	3711.0	1827.0	1884.0
LK-1206110	2594.0	1214.0	1380.0
LK-1206115	4528.0	2230.0	2298.0
LK-1206120	2345.0	1111.0	1234.0
LK-1206125	2010.0	981.0	1029.0
LK-1206130	2496.0	1186.0	1310.0
LK-1206135	2195.0	1029.0	1166.0
LK-1206140	5505.0	2654.0	2851.0
LK-1206145	6995.0	3375.0	3620.0
LK-1206150	3245.0	1602.0	1643.0
LK-1206155	2621.0	1283.0	1338.0
LK-1206160	1724.0	854.0	870.0
LK-1206165	3418.0	1682.0	1736.0
LK-1206170	3656.0	1735.0	1921.0
LK-1206175	6567.0	3131.0	3436.0
LK-1206180	1967.0	941.0	1026.0
LK-1206185	3622.0	1739.0	1883.0
LK-1206190	3696.0	1810.0	1886.0
LK-1206195	4653.0	2140.0	2513.0
LK-1206200	6804.0	2788.0	4016.0
LK-1206205	2733.0	2027.0	706.0
LK-1206210	3138.0	1524.0	1614.0
LK-1206215	2701.0	1310.0	1391.0
LK-1206220	1814.0	876.0	938.0
LK-1206225	2177.0	1080.0	1097.0
LK-1206230	5738.0	2580.0	3158.0
LK-1206235	3361.0	1261.0	2100.0
LK-1206240	2708.0	1307.0	1401.0
LK-1206245	2552.0	1228.0	1324.0
LK-1206250	1758.0	870.0	888.0
LK-1206255	5898.0	2958.0	2940.0
LK-1206260	4824.0	2308.0	2516.0
LK-1206265	8538.0	3986.0	4552.0
LK-1206270	1476.0	711.0	765.0
LK-1206275	2225.0	1032.0	1193.0
LK-1206280	1961.0	936.0	1025.0
LK-1206285	2465.0	1126.0	1339.0
LK-1206290	2458.0	1162.0	1296.0
LK-1206295	2111.0	1032.0	1079.0
LK-1206300	1723.0	801.0	922.0
LK-1206305	1221.0	553.0	668.0
LK-1206310	1894.0	875.0	1019.0
LK-1206315	1828.0	840.0	988.0
LK-1206320	2554.0	1276.0	1278.0
LK-1206325	3197.0	1552.0	1645.0
LK-1206330	5210.0	2497.0	2713.0
LK-1206335	3041.0	1429.0	1612.0
LK-1206340	2402.0	1179.0	1223.0
LK-1206345	1915.0	947.0	968.0
LK-1206350	4127.0	2084.0	2043.0
LK-1206355	1672.0	808.0	864.0
LK-1206360	3062.0	1452.0	1610.0
LK-1206365	2475.0	1155.0	1320.0
LK-1206370	2691.0	1305.0	1386.0
LK-1206375	1848.0	886.0	962.0
LK-1206380	1758.0	850.0	908.0
LK-1206385	1188.0	571.0	617.0
LK-1206390	1490.0	687.0	803.0
LK-1206395	2400.0	1143.0	1257.0
LK-1209	144506.0	70089.0	74417.0
LK-1209005	1451.0	696.0	755.0
LK-1209010	1250.0	629.0	621.0
LK-1209015	700.0	357.0	343.0
LK-1209020	943.0	472.0	471.0
LK-1209025	879.0	467.0	412.0
LK-1209030	1373.0	671.0	702.0
LK-1209035	462.0	262.0	200.0
LK-1209040	1256.0	645.0	611.0
LK-1209045	556.0	262.0	294.0
LK-1209050	398.0	195.0	203.0
LK-1209055	1729.0	855.0	874.0
LK-1209060	1239.0	646.0	593.0
LK-1209065	1147.0	577.0	570.0
LK-1209070	954.0	490.0	464.0
LK-1209075	1283.0	608.0	675.0
LK-1209080	721.0	348.0	373.0
LK-1209085	1131.0	555.0	576.0
LK-1209090	1109.0	546.0	563.0
LK-1209095	1014.0	497.0	517.0
LK-1209100	1059.0	558.0	501.0
LK-1209105	845.0	428.0	417.0
LK-1209110	1742.0	850.0	892.0
LK-1209115	1267.0	603.0	664.0
LK-1209120	1676.0	804.0	872.0
LK-1209125	2219.0	1043.0	1176.0
LK-1209130	1418.0	669.0	749.0
LK-1209135	872.0	408.0	464.0
LK-1209140	1487.0	713.0	774.0
LK-1209145	1435.0	708.0	727.0
LK-1209150	1657.0	799.0	858.0
LK-1209155	924.0	420.0	504.0
LK-1209160	1008.0	488.0	520.0
LK-1209165	982.0	493.0	489.0
LK-1209170	790.0	387.0	403.0
LK-1209175	1421.0	701.0	720.0
LK-1209180	987.0	451.0	536.0
LK-1209185	810.0	403.0	407.0
LK-1209190	882.0	429.0	453.0
LK-1209195	631.0	312.0	319.0
LK-1209200	1065.0	507.0	558.0
LK-1209205	1646.0	811.0	835.0
LK-1209210	1855.0	898.0	957.0
LK-1209215	614.0	305.0	309.0
LK-1209220	1312.0	645.0	667.0
LK-1209225	877.0	445.0	432.0
LK-1209230	971.0	461.0	510.0
LK-1209235	855.0	414.0	441.0
LK-1209240	785.0	381.0	404.0
LK-1209245	362.0	170.0	192.0
LK-1209250	909.0	420.0	489.0
LK-1209255	1049.0	490.0	559.0
LK-1209260	730.0	357.0	373.0
LK-1209265	827.0	408.0	419.0
LK-1209270	1565.0	770.0	795.0
LK-1209275	1369.0	638.0	731.0
LK-1209280	966.0	453.0	513.0
LK-1209285	1519.0	739.0	780.0
LK-1209290	955.0	468.0	487.0
LK-1209295	1956.0	960.0	996.0
LK-1209300	722.0	349.0	373.0
LK-1209305	1857.0	938.0	919.0
LK-1209310	884.0	427.0	457.0
LK-1209315	2328.0	1116.0	1212.0
LK-1209320	1345.0	660.0	685.0
LK-1209325	1562.0	775.0	787.0
LK-1209330	1402.0	657.0	745.0
LK-1209335	638.0	304.0	334.0
LK-1209340	1046.0	481.0	565.0
LK-1209345	963.0	458.0	505.0
LK-1209350	1663.0	774.0	889.0
LK-1209355	1784.0	888.0	896.0
LK-1209360	1031.0	505.0	526.0
LK-1209365	1434.0	686.0	748.0
LK-1209370	1842.0	865.0	977.0
LK-1209375	787.0	369.0	418.0
LK-1209380	1135.0	533.0	602.0
LK-1209385	1916.0	909.0	1007.0
LK-1209390	1145.0	545.0	600.0
LK-1209395	827.0	401.0	426.0
LK-1209400	1003.0	478.0	525.0
LK-1209405	573.0	266.0	307.0
LK-1209410	557.0	264.0	293.0
LK-1209415	2559.0	1252.0	1307.0
LK-1209420	1060.0	499.0	561.0
LK-1209425	882.0	388.0	494.0
LK-1209430	830.0	400.0	430.0
LK-1209435	1165.0	561.0	604.0
LK-1209440	1004.0	487.0	517.0
LK-1209445	1010.0	468.0	542.0
LK-1209450	621.0	272.0	349.0
LK-1209455	1218.0	613.0	605.0
LK-1209460	935.0	447.0	488.0
LK-1209465	398.0	193.0	205.0
LK-1209470	488.0	241.0	247.0
LK-1209475	911.0	426.0	485.0
LK-1209480	378.0	184.0	194.0
LK-1209485	888.0	451.0	437.0
LK-1209490	878.0	421.0	457.0
