entity_id	total_population
LK-1206385	1188.0
LK-1206390	1490.0
LK-1206395	2400.0
LK-1209	144506.0
LK-1209005	1451.0
LK-1209010	1250.0
LK-1209015	700.0
LK-1209020	943.0
LK-1209025	879.0
LK-1209030	1373.0
LK-1209035	462.0
LK-1209040	1256.0
LK-1209045	556.0
LK-1209050	398.0
LK-1209055	1729.0
LK-1209060	1239.0
LK-1209065	1147.0
LK-1209070	954.0
LK-1209075	1283.0
LK-1209080	721.0
LK-1209085	1131.0
LK-1209090	1109.0
LK-1209095	1014.0
LK-1209100	1059.0
LK-1209105	845.0
LK-1209110	1742.0
LK-1209115	1267.0
LK-1209120	1676.0
LK-1209125	2219.0
LK-1209130	1418.0
LK-1209135	872.0
LK-1209140	1487.0
LK-1209145	1435.0
LK-1209150	1657.0
LK-1209155	924.0
LK-1209160	1008.0
LK-1209165	982.0
LK-1209170	790.0
LK-1209175	1421.0
LK-1209180	987.0
LK-1209185	810.0
LK-1209190	882.0
LK-1209195	631.0
LK-1209200	1065.0
LK-1209205	1646.0
LK-1209210	1855.0
LK-1209215	614.0
LK-1209220	1312.0
LK-1209225	877.0
LK-1209230	971.0
LK-1209235	855.0
LK-1209240	785.0
LK-1209245	362.0
LK-1209250	909.0
LK-1209255	1049.0
LK-1209260	730.0
LK-1209265	827.0
LK-1209270	1565.0
LK-1209275	1369.0
LK-1209280	966.0
LK-1209285	1519.0
LK-1209290	955.0
LK-1209295	1956.0
LK-1209300	722.0
LK-1209305	1857.0
LK-1209310	884.0
LK-1209315	2328.0
LK-1209320	1345.0
LK-1209325	1562.0
LK-1209330	1402.0
LK-1209335	638.0
LK-1209340	1046.0
LK-1209345	963.0
LK-1209350	1663.0
LK-1209355	1784.0
LK-1209360	1031.0
LK-1209365	1434.0
LK-1209370	1842.0
LK-1209375	787.0
LK-1209380	1135.0
LK-1209385	1916.0
LK-1209390	1145.0
LK-1209395	827.0
LK-1209400	1003.0
LK-1209405	573.0
LK-1209410	557.0
LK-1209415	2559.0
LK-1209420	1060.0
LK-1209425	882.0
LK-1209430	830.0
LK-1209435	1165.0
LK-1209440	1004.0
LK-1209445	1010.0
LK-1209450	621.0
LK-1209455	1218.0
LK-1209460	935.0
LK-1209465	398.0
LK-1209470	488.0
LK-1209475	911.0
LK-1209480	378.0
LK-1209485	888.0
LK-1209490	878.0
LK-1209495	1220.0
LK-1209500	2268.0
LK-1209505	692.0
LK-1209510	1205.0
LK-1209515	1715.0
LK-1209520	1380.0
LK-1209525	1447.0
LK-1209530	1389.0
LK-1209535	2542.0
LK-1209540	756.0
LK-1209545	788.0
LK-1209550	1712.0
LK-1209555	1048.0
LK-1209560	824.0
LK-1209565	2028.0
LK-1209570	907.0
LK-1209575	1145.0
LK-1209580	1166.0
LK-1209585	798.0
LK-1209590	1531.0
LK-1209595	3105.0
LK-1209600	780.0
LK-1209605	1013.0
LK-1209610	2168.0
LK-1209615	1316.0
LK-1212	164580.0
LK-1212005	3206.0
LK-1212010	1683.0
LK-1212015	1982.0
LK-1212020	773.0
LK-1212025	855.0
LK-1212030	969.0
LK-1212035	898.0
LK-1212040	866.0
LK-1212045	1336.0
LK-1212050	920.0
LK-1212055	1255.0
LK-1212060	1506.0
LK-1212065	1299.0
LK-1212070	1863.0
LK-1212075	1045.0
LK-1212080	703.0
LK-1212085	1296.0
LK-1212090	1281.0
LK-1212095	895.0
LK-1212100	1240.0
LK-1212105	1221.0
LK-1212110	2311.0
LK-1212115	1680.0
LK-1212120	1354.0
LK-1212125	1071.0
LK-1212130	1028.0
LK-1212135	973.0
LK-1212140	855.0
LK-1212145	1726.0
LK-1212150	499.0
LK-1212155	740.0
LK-1212160	861.0
LK-1212165	482.0
LK-1212170	713.0
LK-1212175	1021.0
LK-1212180	606.0
LK-1212185	866.0
LK-1212190	617.0
LK-1212195	495.0
LK-1212200	620.0
LK-1212205	1202.0
LK-1212210	1196.0
LK-1212215	834.0
LK-1212220	524.0
LK-1212225	1081.0
LK-1212230	1002.0
LK-1212235	993.0
LK-1212240	1545.0
LK-1212245	764.0
LK-1212250	581.0
LK-1212255	1202.0
LK-1212260	1007.0
LK-1212265	630.0
LK-1212270	834.0
LK-1212275	476.0
LK-1212280	1419.0
LK-1212285	910.0
LK-1212290	1284.0
LK-1212295	786.0
LK-1212300	396.0
LK-1212305	1179.0
LK-1212310	1741.0
LK-1212315	1021.0
LK-1212320	1646.0
LK-1212325	799.0
LK-1212330	1361.0
LK-1212335	499.0
LK-1212340	522.0
LK-1212345	1243.0
LK-1212350	967.0
LK-1212355	1023.0
LK-1212360	1420.0
LK-1212365	917.0
LK-1212370	1314.0
LK-1212375	468.0
LK-1212380	675.0
LK-1212385	1079.0
LK-1212390	907.0
LK-1212395	1033.0
LK-1212400	2135.0
LK-1212405	684.0
LK-1212410	847.0
LK-1212415	926.0
LK-1212420	944.0
LK-1212425	640.0
LK-1212430	669.0
LK-1212435	924.0
LK-1212440	1131.0
LK-1212445	837.0
LK-1212450	1149.0
LK-1212455	1939.0
LK-1212460	919.0
LK-1212465	1771.0
LK-1212470	1277.0
LK-1212475	1016.0
LK-1212480	1584.0
LK-1212485	533.0
LK-1212490	1197.0
LK-1212495	782.0
LK-1212500	880.0
LK-1212505	1034.0
LK-1212510	1093.0
LK-1212515	761.0
LK-1212520	1437.0
LK-1212525	1239.0
LK-1212530	1027.0
LK-1212535	768.0
LK-1212540	941.0
LK-1212545	1731.0
LK-1212550	833.0
LK-1212555	537.0
LK-1212560	1054.0
LK-1212565	1291.0
LK-1212570	1333.0
LK-1212575	1564.0
LK-1212580	1738.0
LK-1212585	1737.0
LK-1212590	1461.0
LK-1212595	974.0
LK-1212600	537.0
LK-1212605	1113.0
LK-1212610	1114.0
LK-1212615	722.0
LK-1212620	709.0
LK-1212625	1189.0
LK-1212630	794.0
LK-1212635	680.0
LK-1212640	2183.0
LK-1212645	1275.0
LK-1212650	891.0
LK-1212655	921.0
LK-1212660	726.0
LK-1212665	1429.0
LK-1212670	836.0
LK-1212675	1353.0
LK-1212680	828.0
LK-1212685	1314.0
LK-1212690	925.0
LK-1212695	764.0
LK-1212700	2302.0
LK-1212705	2701.0
LK-1212710	943.0
LK-1212715	941.0
LK-1212720	2314.0
LK-1212725	1128.0
LK-1212730	1143.0
LK-1212735	1722.0
LK-1212740	697.0
LK-1212745	959.0
LK-1215	178331.0
LK-1215005	1398.0
LK-1215010	1638.0
LK-1215015	1269.0
LK-1215020	2648.0
LK-1215025	1739.0
LK-1215030	1798.0
LK-1215035	913.0
LK-1215040	1881.0
LK-1215045	1177.0
LK-1215050	1751.0
LK-1215055	1192.0
LK-1215060	1033.0
LK-1215065	779.0
LK-1215070	661.0
LK-1215075	1096.0
LK-1215080	793.0
LK-1215085	1221.0
LK-1215090	506.0
LK-1215095	1208.0
LK-1215100	1079.0
LK-1215105	1080.0
LK-1215110	1769.0
LK-1215115	1589.0
LK-1215120	2072.0
LK-1215125	1154.0
LK-1215130	3043.0
LK-1215135	1928.0
LK-1215140	2177.0
LK-1215145	1718.0
LK-1215150	1517.0
LK-1215155	1530.0
LK-1215160	2004.0
LK-1215165	1527.0
LK-1215170	1923.0
LK-1215175	1200.0
LK-1215180	997.0
LK-1215185	1154.0
LK-1215190	854.0
LK-1215195	1786.0
LK-1215200	1029.0
LK-1215205	1729.0
LK-1215210	1419.0
LK-1215215	1206.0
LK-1215220	717.0
LK-1215225	768.0
LK-1215230	1598.0
LK-1215235	1311.0
LK-1215240	1496.0
LK-1215245	2564.0
LK-1215250	1760.0
LK-1215255	1983.0
LK-1215260	989.0
LK-1215265	1004.0
LK-1215270	1322.0
LK-1215275	1298.0
LK-1215280	1422.0
LK-1215285	1023.0
LK-1215290	1136.0
LK-1215295	2779.0
LK-1215300	3362.0
LK-1215305	1451.0
LK-1215310	1095.0
LK-1215315	1272.0
LK-1215320	1145.0
LK-1215325	722.0
LK-1215330	958.0
LK-1215335	1726.0
LK-1215340	1370.0
LK-1215345	984.0
LK-1215350	1571.0
LK-1215355	1187.0
LK-1215360	1132.0
LK-1215365	1722.0
LK-1215370	2433.0
LK-1215375	1864.0
LK-1215380	1263.0
LK-1215385	957.0
LK-1215390	982.0
LK-1215395	1122.0
LK-1215400	1885.0
LK-1215405	1669.0
LK-1215410	1466.0
LK-1215415	2279.0
LK-1215420	1442.0
LK-1215425	1327.0
LK-1215430	1213.0
LK-1215435	1576.0
LK-1215440	2077.0
LK-1215445	1201.0
LK-1215450	1701.0
LK-1215455	1553.0
LK-1215460	1613.0
LK-1215465	1429.0
LK-1215470	1283.0
LK-1215475	1389.0
LK-1215480	1620.0
LK-1215485	1273.0
LK-1215490	1907.0
LK-1215495	2282.0
LK-1215500	2022.0
LK-1215505	1876.0
LK-1215510	1320.0
LK-1215515	1333.0
LK-1215520	2022.0
LK-1215525	1753.0
LK-1215530	1131.0
LK-1215535	1987.0
LK-1215540	1737.0
LK-1215545	980.0
LK-1215550	1704.0
LK-1215555	871.0
LK-1215560	1014.0
LK-1215565	1270.0
LK-1215570	2109.0
LK-1215575	1235.0
LK-1215580	968.0
LK-1215585	1640.0
LK-1215590	1709.0
LK-1215595	1313.0
LK-1215600	1014.0
LK-1215605	1465.0
LK-1218	175525.0
LK-1218005	2454.0
LK-1218010	1774.0
LK-1218015	2366.0
LK-1218020	1332.0
LK-1218025	2287.0
LK-1218030	2137.0
LK-1218035	2052.0
LK-1218040	3164.0
LK-1218045	1361.0
LK-1218050	3068.0
LK-1218055	4224.0
LK-1218060	4245.0
LK-1218065	4671.0
LK-1218070	4906.0
LK-1218075	4397.0
LK-1218080	4304.0
LK-1218085	4261.0
LK-1218090	1828.0
LK-1218095	2114.0
LK-1218100	2501.0
LK-1218105	2230.0
LK-1218110	3199.0
LK-1218115	2281.0
LK-1218120	4771.0
LK-1218125	4837.0
LK-1218130	3226.0
LK-1218135	11686.0
LK-1218140	7607.0
LK-1218145	9062.0
LK-1218150	1623.0
LK-1218155	4787.0
LK-1218160	2788.0
LK-1218165	2631.0
LK-1218170	3381.0
LK-1218175	8447.0
LK-1218180	3234.0
LK-1218185	4053.0
LK-1218190	4067.0
LK-1218195	2624.0
LK-1218200	4922.0
LK-1218205	3126.0
LK-1218210	3464.0
LK-1218215	4527.0
LK-1218220	5016.0
LK-1218225	3426.0
LK-1218230	5064.0
LK-1221	201521.0
LK-1221005	9394.0
LK-1221010	3236.0
LK-1221015	2041.0
LK-1221020	1819.0
LK-1221025	5687.0
LK-1221030	3822.0
LK-1221035	1114.0
LK-1221040	1612.0
LK-1221045	2909.0
LK-1221050	5136.0
LK-1221055	2425.0
LK-1221060	3150.0
LK-1221065	1800.0
LK-1221070	2919.0
LK-1221075	5926.0
LK-1221080	3352.0
LK-1221085	3991.0
LK-1221090	3458.0
LK-1221095	2769.0
LK-1221100	3972.0
LK-1221105	3654.0
LK-1221110	2167.0
LK-1221115	2843.0
LK-1221120	2797.0
LK-1221125	3618.0
LK-1221130	3989.0
LK-1221135	2608.0
LK-1221140	2754.0
LK-1221145	2453.0
LK-1221150	1648.0
LK-1221155	5646.0
LK-1221160	2303.0
LK-1221165	2568.0
LK-1221170	3096.0
LK-1221175	1166.0
LK-1221180	1751.0
LK-1221185	3609.0
LK-1221190	2017.0
LK-1221195	3124.0
LK-1221200	4750.0
LK-1221205	3739.0
LK-1221210	3553.0
LK-1221215	4459.0
LK-1221220	3986.0
LK-1221225	2538.0
LK-1221230	3921.0
LK-1221235	6748.0
LK-1221240	5799.0
LK-1221245	5879.0
LK-1221250	4332.0
LK-1221255	3728.0
LK-1221260	4512.0
LK-1221265	3814.0
LK-1221270	3985.0
LK-1221275	3975.0
LK-1221280	4191.0
LK-1221285	3269.0
LK-1224	197667.0
LK-1224005	1862.0
LK-1224010	1559.0
LK-1224015	1663.0
LK-1224020	1542.0
LK-1224025	1134.0
LK-1224030	828.0
LK-1224035	692.0
LK-1224040	973.0
LK-1224045	1684.0
LK-1224050	1498.0
LK-1224055	2086.0
LK-1224060	2004.0
LK-1224065	2049.0
LK-1224070	2048.0
LK-1224075	792.0
LK-1224080	1178.0
LK-1224085	1062.0
LK-1224090	1187.0
LK-1224095	3919.0
LK-1224100	1938.0
LK-1224105	1596.0
LK-1224110	1323.0
LK-1224115	1401.0
LK-1224120	2903.0
LK-1224125	1675.0
LK-1224130	2354.0
LK-1224135	1373.0
LK-1224140	1813.0
LK-1224145	1178.0
LK-1224150	311.0
LK-1224155	1636.0
LK-1224160	1328.0
LK-1224165	793.0
LK-1224170	1204.0
LK-1224175	2551.0
LK-1224180	2515.0
LK-1224185	591.0
LK-1224190	1619.0
LK-1224195	3083.0
LK-1224200	571.0
LK-1224205	1243.0
LK-1224210	2983.0
LK-1224215	1398.0
LK-1224220	1029.0
LK-1224225	3354.0
LK-1224230	1945.0
LK-1224235	1356.0
LK-1224240	2549.0
LK-1224245	1412.0
LK-1224250	1150.0
LK-1224255	2735.0
LK-1224260	2028.0
LK-1224265	1869.0
LK-1224270	3416.0
LK-1224275	1168.0
LK-1224280	3631.0
LK-1224285	1334.0
LK-1224290	2217.0
LK-1224295	2139.0
LK-1224300	1581.0
LK-1224305	1892.0
LK-1224310	2637.0
LK-1224315	927.0
LK-1224320	1394.0
LK-1224325	2997.0
LK-1224330	2988.0
LK-1224335	5550.0
LK-1224340	2127.0
LK-1224345	2105.0
LK-1224350	3339.0
LK-1224355	2162.0
LK-1224360	3148.0
LK-1224365	2625.0
LK-1224370	1923.0
LK-1224375	1458.0
LK-1224380	2056.0
LK-1224385	3307.0
LK-1224390	1939.0
LK-1224395	3173.0
LK-1224400	1605.0
LK-1224405	2160.0
LK-1224410	2597.0
LK-1224415	3064.0
LK-1224420	1833.0
LK-1224425	2103.0
LK-1224430	1812.0
LK-1224435	1808.0
LK-1224440	2302.0
LK-1224445	1735.0
LK-1224450	1749.0
LK-1224455	2238.0
LK-1224460	986.0
LK-1224465	1610.0
LK-1224470	2030.0
LK-1224475	2624.0
LK-1224480	2237.0
LK-1224485	2381.0
LK-1224490	2953.0
LK-1224495	1883.0
LK-1224500	1608.0
LK-1224505	2549.0
LK-1227	179565.0
LK-1227005	1372.0
LK-1227010	1646.0
LK-1227015	1564.0
LK-1227020	1542.0
LK-1227025	551.0
LK-1227030	1368.0
LK-1227035	717.0
LK-1227040	757.0
LK-1227045	785.0
LK-1227050	1138.0
LK-1227055	919.0
LK-1227060	1027.0
LK-1227065	1051.0
LK-1227070	829.0
LK-1227075	1090.0
LK-1227080	2411.0
LK-1227085	868.0
LK-1227090	1066.0
LK-1227095	918.0
LK-1227100	825.0
LK-1227105	737.0
LK-1227110	770.0
LK-1227115	1393.0
LK-1227120	2333.0
LK-1227125	1387.0
LK-1227130	1157.0
LK-1227135	1382.0
LK-1227140	1357.0
LK-1227145	1509.0
LK-1227150	801.0
LK-1227155	986.0
LK-1227160	1027.0
LK-1227165	611.0
LK-1227170	653.0
LK-1227175	1124.0
LK-1227180	1499.0
LK-1227185	708.0
LK-1227190	1268.0
LK-1227195	408.0
LK-1227200	1526.0
LK-1227205	1443.0
LK-1227210	2198.0
LK-1227215	1841.0
LK-1227220	1051.0
LK-1227225	1156.0
LK-1227230	388.0
LK-1227235	1352.0
LK-1227240	2200.0
LK-1227245	1608.0
LK-1227250	1095.0
LK-1227255	2288.0
LK-1227260	2177.0
LK-1227265	813.0
LK-1227270	1044.0
LK-1227275	1182.0
LK-1227280	1023.0
LK-1227285	1027.0
LK-1227290	1122.0
LK-1227295	723.0
LK-1227300	1298.0
LK-1227305	1535.0
LK-1227310	836.0
LK-1227315	2199.0
LK-1227320	944.0
LK-1227325	846.0
LK-1227330	1018.0
LK-1227335	1542.0
LK-1227340	2457.0
LK-1227345	6391.0
LK-1227350	1341.0
LK-1227355	1700.0
LK-1227360	948.0
LK-1227365	924.0
LK-1227370	1245.0
LK-1227375	2187.0
LK-1227380	2210.0
LK-1227385	2178.0
LK-1227390	1380.0
LK-1227395	491.0
LK-1227400	657.0
LK-1227405	1097.0
LK-1227410	612.0
LK-1227415	1316.0
LK-1227420	541.0
LK-1227425	889.0
LK-1227430	721.0
LK-1227435	467.0
LK-1227440	902.0
LK-1227445	852.0
LK-1227450	884.0
LK-1227455	558.0
LK-1227460	640.0
LK-1227465	925.0
LK-1227470	2500.0
LK-1227475	741.0
LK-1227480	1415.0
LK-1227485	844.0
LK-1227490	276.0
LK-1227495	1749.0
LK-1227500	2865.0
LK-1227505	1471.0
LK-1227510	516.0
LK-1227515	992.0
LK-1227520	579.0
LK-1227525	1417.0
LK-1227530	903.0
LK-1227535	1499.0
LK-1227540	1198.0
LK-1227545	863.0
LK-1227550	575.0
LK-1227555	1265.0
LK-1227560	790.0
LK-1227565	981.0
LK-1227570	896.0
LK-1227575	706.0
LK-1227580	810.0
LK-1227585	704.0
LK-1227590	1028.0
LK-1227595	1571.0
LK-1227600	677.0
LK-1227605	1188.0
LK-1227610	1304.0
LK-1227615	840.0
LK-1227620	891.0
LK-1227625	1632.0
LK-1227630	1431.0
LK-1227635	1608.0
LK-1227640	1721.0
LK-1227645	561.0
LK-1227650	796.0
LK-1227655	1457.0
LK-1227660	1155.0
LK-1227665	1210.0
LK-1227670	1162.0
LK-1227675	919.0
LK-1227680	544.0
LK-1227685	918.0
LK-1227690	1361.0
LK-1227695	924.0
LK-1227700	1256.0
LK-1227705	1283.0
LK-1227710	1428.0
LK-1227715	706.0
LK-1227720	426.0
LK-1227725	1332.0
LK-1227730	965.0
LK-1227735	986.0
LK-1227740	1112.0
LK-1227745	713.0
LK-1227750	1004.0
LK-1227755	1359.0
LK-1230	154005.0
LK-1230005	1466.0
LK-1230010	1394.0
LK-1230015	1396.0
LK-1230020	776.0
LK-1230025	793.0
LK-1230030	1079.0
LK-1230035	533.0
LK-1230040	755.0
LK-1230045	964.0
LK-1230050	1429.0
LK-1230055	1258.0
LK-1230060	1186.0
LK-1230065	695.0
LK-1230070	1313.0
LK-1230075	1451.0
LK-1230080	1346.0
LK-1230085	797.0
LK-1230090	1230.0
LK-1230095	630.0
LK-1230100	1913.0
LK-1230105	1119.0
LK-1230110	1351.0
LK-1230115	1098.0
LK-1230120	846.0
LK-1230125	1015.0
LK-1230130	2736.0
LK-1230135	1780.0
LK-1230140	1548.0
LK-1230145	1072.0
LK-1230150	670.0
LK-1230155	1187.0
LK-1230160	742.0
LK-1230165	781.0
LK-1230170	542.0
LK-1230175	730.0
LK-1230180	753.0
LK-1230185	994.0
LK-1230190	1171.0
LK-1230195	1269.0
LK-1230200	566.0
LK-1230205	1155.0
LK-1230210	647.0
LK-1230215	525.0
LK-1230220	884.0
LK-1230225	1458.0
LK-1230230	1374.0
LK-1230235	1068.0
LK-1230240	954.0
LK-1230245	754.0
LK-1230250	956.0
LK-1230255	1241.0
LK-1230260	1533.0
LK-1230265	1177.0
LK-1230270	1193.0
LK-1230275	872.0
LK-1230280	768.0
LK-1230285	1715.0
LK-1230290	1088.0
LK-1230295	651.0
LK-1230300	691.0
LK-1230305	837.0
LK-1230310	625.0
LK-1230315	866.0
LK-1230320	1685.0
LK-1230325	762.0
LK-1230330	1757.0
LK-1230335	1233.0
LK-1230340	1248.0
LK-1230345	624.0
LK-1230350	843.0
LK-1230355	927.0
LK-1230360	1610.0
LK-1230365	1301.0
LK-1230370	1037.0
LK-1230375	1197.0
LK-1230380	575.0
LK-1230385	1493.0
LK-1230390	1644.0
LK-1230395	1063.0
LK-1230400	2053.0
LK-1230405	539.0
LK-1230410	1665.0
LK-1230415	625.0
LK-1230420	779.0
LK-1230425	569.0
LK-1230430	746.0
LK-1230435	1063.0
LK-1230440	1050.0
LK-1230445	1280.0
LK-1230450	1567.0
LK-1230455	1425.0
LK-1230460	915.0
LK-1230465	1121.0
LK-1230470	776.0
LK-1230475	1147.0
LK-1230480	993.0
LK-1230485	1163.0
LK-1230490	1309.0
LK-1230495	1584.0
LK-1230500	988.0
LK-1230505	3088.0
LK-1230510	1772.0
LK-1230515	843.0
LK-1230520	1613.0
LK-1230525	1861.0
LK-1230530	3358.0
LK-1230535	939.0
LK-1230540	689.0
LK-1230545	1006.0
LK-1230550	1051.0
LK-1230555	802.0
LK-1230560	1118.0
LK-1230565	984.0
LK-1230570	849.0
LK-1230575	973.0
LK-1230580	1375.0
LK-1230585	884.0
LK-1230590	1622.0
LK-1230595	1016.0
LK-1230600	1033.0
LK-1230605	1587.0
LK-1230610	1618.0
LK-1230615	1152.0
LK-1230620	2421.0
LK-1230625	1028.0
LK-1230630	1232.0
LK-1230635	827.0
LK-1230640	919.0
LK-1230645	989.0
LK-1230650	1362.0
LK-1230655	1467.0
LK-1230660	1135.0
LK-1230665	1630.0
LK-1233	207782.0
LK-1233005	1735.0
LK-1233010	1430.0
LK-1233015	1841.0
LK-1233020	1513.0
LK-1233025	1465.0
LK-1233030	1621.0
LK-1233035	686.0
LK-1233040	1165.0
LK-1233045	1666.0
LK-1233050	854.0
LK-1233055	1565.0
LK-1233060	1356.0
LK-1233065	817.0
LK-1233070	1133.0
LK-1233075	1459.0
LK-1233080	1011.0
LK-1233085	399.0
LK-1233090	1948.0
LK-1233095	1787.0
LK-1233100	937.0
LK-1233105	844.0
LK-1233110	555.0
LK-1233115	487.0
LK-1233120	1072.0
LK-1233125	1231.0
LK-1233130	982.0
LK-1233135	1799.0
LK-1233140	3078.0
LK-1233145	1180.0
LK-1233150	1208.0
LK-1233155	2214.0
LK-1233160	1462.0
LK-1233165	1431.0
LK-1233170	1341.0
LK-1233175	1526.0
LK-1233180	1986.0
LK-1233185	1794.0
LK-1233190	1319.0
LK-1233195	2779.0
LK-1233200	2746.0
LK-1233205	2002.0
LK-1233210	4081.0
LK-1233215	1836.0
LK-1233220	1706.0
LK-1233225	2563.0
LK-1233230	2606.0
LK-1233235	2181.0
LK-1233240	2251.0
LK-1233245	5130.0
LK-1233250	5258.0
LK-1233255	3425.0
LK-1233260	3794.0
LK-1233265	7136.0
LK-1233270	2558.0
LK-1233275	2232.0
LK-1233280	2290.0
LK-1233285	4970.0
LK-1233290	3820.0
LK-1233295	3048.0
LK-1233300	4297.0
LK-1233305	2130.0
LK-1233310	1772.0
LK-1233315	2809.0
LK-1233320	1954.0
LK-1233325	3535.0
LK-1233330	3762.0
LK-1233335	2754.0
LK-1233340	2776.0
LK-1233345	2009.0
LK-1233350	2221.0
LK-1233355	4351.0
LK-1233360	2994.0
LK-1233365	2160.0
LK-1233370	1869.0
LK-1233375	2162.0
LK-1233380	3559.0
LK-1233385	2112.0
LK-1233390	2162.0
LK-1233395	2224.0
LK-1233400	2617.0
LK-1233405	1498.0
LK-1233410	2517.0
LK-1233415	3864.0
LK-1233420	1672.0
LK-1233425	3127.0
LK-1233430	2504.0
LK-1233435	2847.0
LK-1233440	2925.0
LK-1233445	2363.0
LK-1233450	2775.0
LK-1233455	1745.0
LK-1233460	3407.0
LK-1236	137339.0
LK-1236005	6646.0
LK-1236010	2987.0
LK-1236015	5761.0
LK-1236020	4664.0
LK-1236025	3302.0
LK-1236030	3737.0
LK-1236035	1624.0
LK-1236040	3618.0
LK-1236045	2629.0
LK-1236050	5774.0
LK-1236055	3507.0
LK-1236060	3916.0
LK-1236065	3415.0
LK-1236070	3513.0
LK-1236075	3643.0
LK-1236080	3926.0
LK-1236085	4033.0
LK-1236090	3182.0
LK-1236095	2968.0
LK-1236100	1938.0
LK-1236105	3761.0
LK-1236110	3862.0
LK-1236115	5062.0
LK-1236120	5140.0
LK-1236125	3688.0
LK-1236130	4030.0
LK-1236135	2046.0
LK-1236140	3908.0
LK-1236145	4561.0
LK-1236150	3059.0
LK-1236155	2704.0
LK-1236160	3230.0
LK-1236165	4151.0
LK-1236170	2070.0
LK-1236175	4094.0
LK-1236180	4356.0
LK-1236185	2834.0
LK-1239	186585.0
LK-1239005	2758.0
LK-1239010	3407.0
LK-1239015	5003.0
LK-1239020	5733.0
LK-1239025	2787.0
LK-1239030	2679.0
LK-1239035	2627.0
LK-1239040	2516.0
LK-1239045	1755.0
LK-1239050	2829.0
LK-1239055	2309.0
LK-1239060	3965.0
LK-1239065	2740.0
LK-1239070	5425.0
LK-1239075	5516.0
LK-1239080	4856.0
LK-1239085	3519.0
LK-1239090	6682.0
LK-1239095	4708.0
LK-1239100	2375.0
LK-1239105	5591.0
LK-1239110	3109.0
LK-1239115	5593.0
LK-1239120	4081.0
LK-1239125	6319.0
LK-1239130	2180.0
LK-1239135	4649.0
LK-1239140	6119.0
LK-1239145	4554.0
LK-1239150	2705.0
LK-1239155	5025.0
LK-1239160	5277.0
LK-1239165	2879.0
LK-1239170	2342.0
LK-1239175	3330.0
LK-1239180	3270.0
LK-1239185	2048.0
LK-1239190	5097.0
LK-1239195	2550.0
LK-1239200	5985.0
LK-1239205	3263.0
LK-1239210	3920.0
LK-1239215	2694.0
LK-1239220	3312.0
LK-1239225	3016.0
LK-1239230	1860.0
LK-1239235	2076.0
LK-1239240	5361.0
LK-1239245	4191.0
LK-13	1221948.0
LK-1303	182285.0
LK-1303005	1574.0
LK-1303010	2013.0
LK-1303015	1312.0
LK-1303020	2138.0
LK-1303025	2614.0
LK-1303030	3902.0
LK-1303035	2397.0
LK-1303040	2926.0
LK-1303045	4301.0
LK-1303050	6270.0
LK-1303055	3218.0
LK-1303060	3024.0
LK-1303065	4273.0
