entity_id	employed	unemployed	economically_not_active	region_id
LK-2139320	346	23	505	0
LK-2139325	185	13	257	0
LK-2139330	170	2	179	0
LK-2139335	279	20	308	0
LK-2139340	350	17	398	0
LK-2139345	326	47	561	0
LK-2139350	186	41	304	0
LK-2139355	143	44	241	0
LK-2139360	160	14	168	0
LK-2139365	228	17	327	0
LK-2139370	83	4	111	0
LK-2139375	223	29	344	0
LK-2139380	225	40	368	0
LK-2139385	309	40	435	0
LK-2139390	222	60	332	0
LK-2139395	180	30	440	0
LK-2139400	447	31	580	0
LK-2139405	317	3	351	0
LK-2139410	257	6	325	0
LK-2139415	472	34	541	0
LK-2139420	388	32	444	0
LK-2139425	229	22	353	0
LK-2139430	305	37	380	0
LK-2139435	270	21	427	0
LK-2139440	312	52	495	0
LK-2139445	343	82	653	0
LK-2139450	237	38	435	0
LK-2139455	314	31	680	0
LK-2139460	223	54	315	0
LK-2139465	199	6	217	0
LK-2139470	300	40	555	0
LK-2139475	125	21	222	0
LK-2139480	147	28	277	0
LK-2139485	286	5	306	0
LK-2139490	203	92	380	0
LK-2139495	484	105	798	0
LK-2139500	280	25	398	0
LK-2139505	686	49	550	0
LK-2139510	261	21	215	0
LK-2139515	324	38	762	0
LK-2139520	215	17	270	0
LK-2139525	239	33	307	0
LK-2139530	210	12	282	0
LK-2139535	280	27	329	0
LK-2139540	275	24	393	0
LK-2139545	244	16	386	0
LK-2139550	362	58	395	0
LK-2139555	184	42	253	0
LK-2139560	333	19	413	0
LK-2139565	427	40	435	0
LK-2139570	328	15	353	0
LK-2139575	524	48	589	0
LK-2139580	249	40	289	0
LK-2139585	227	5	239	0
LK-2139590	361	25	331	0
LK-2139595	254	18	386	0
LK-2139600	197	24	231	0
LK-2139605	104	6	168	0
LK-2139610	133	13	159	0
LK-2139615	433	55	279	0
LK-2139620	181	9	288	0
LK-2142	17975	1186	17091	0
LK-2142005	739	56	726	0
LK-2142010	415	39	504	0
LK-2142015	636	23	505	0
LK-2142020	473	37	516	0
LK-2142025	539	51	593	0
LK-2142030	410	40	470	0
LK-2142035	479	21	333	0
LK-2142040	738	22	878	0
LK-2142045	507	45	623	0
LK-2142050	952	64	905	0
LK-2142055	630	14	316	0
LK-2142060	536	42	526	0
LK-2142065	463	21	460	0
LK-2142070	380	26	338	0
LK-2142075	566	58	612	0
LK-2142080	471	35	375	0
LK-2142085	528	81	945	0
LK-2142090	632	36	939	0
LK-2142095	296	25	360	0
LK-2142100	392	29	362	0
LK-2142105	404	19	465	0
LK-2142110	509	36	458	0
LK-2142115	460	51	607	0
LK-2142120	269	22	287	0
LK-2142125	426	27	346	0
LK-2142130	632	40	534	0
LK-2142135	328	11	234	0
LK-2142140	377	9	216	0
LK-2142145	341	17	277	0
LK-2142150	621	43	393	0
LK-2142155	388	20	305	0
LK-2142160	1928	75	1324	0
LK-2142165	510	51	359	0
LK-2145	19846	2108	21639	0
LK-2145005	593	75	428	0
LK-2145010	272	45	280	0
LK-2145015	425	41	500	0
LK-2145020	594	66	566	0
LK-2145025	192	24	256	0
LK-2145030	185	18	249	0
LK-2145035	251	12	276	0
LK-2145040	317	27	365	0
LK-2145045	250	5	256	0
LK-2145050	254	39	359	0
LK-2145055	315	20	270	0
LK-2145060	206	6	211	0
LK-2145065	515	46	550	0
LK-2145070	184	18	160	0
LK-2145075	173	14	198	0
LK-2145080	226	12	212	0
LK-2145085	405	42	497	0
LK-2145090	246	13	248	0
LK-2145095	337	11	310	0
LK-2145100	181	2	259	0
LK-2145105	174	31	256	0
LK-2145110	266	31	271	0
LK-2145115	198	13	210	0
LK-2145120	171	21	253	0
LK-2145125	207	37	254	0
LK-2145130	613	83	619	0
LK-2145135	381	55	436	0
LK-2145140	675	68	619	0
LK-2145145	135	19	163	0
LK-2145150	314	28	274	0
LK-2145155	277	29	303	0
LK-2145160	359	49	387	0
LK-2145165	309	42	356	0
LK-2145170	383	43	484	0
LK-2145175	306	17	316	0
LK-2145180	192	43	234	0
LK-2145185	146	15	170	0
LK-2145190	219	17	223	0
LK-2145195	240	30	212	0
LK-2145200	211	14	239	0
LK-2145205	166	11	180	0
LK-2145210	265	19	305	0
LK-2145215	313	72	478	0
LK-2145220	396	86	544	0
LK-2145225	319	33	369	0
LK-2145230	157	8	185	0
LK-2145235	297	27	290	0
LK-2145240	190	23	243	0
LK-2145245	139	17	202	0
LK-2145250	197	24	245	0
LK-2145255	249	20	237	0
LK-2145260	335	25	297	0
LK-2145265	370	23	149	0
LK-2145270	193	48	329	0
LK-2145275	159	27	216	0
LK-2145280	153	15	167	0
LK-2145285	377	38	376	0
LK-2145290	174	16	185	0
LK-2145295	481	61	364	0
LK-2145300	293	37	370	0
LK-2145305	199	35	226	0
LK-2145310	174	33	233	0
LK-2145315	244	19	290	0
LK-2145320	189	3	237	0
LK-2145325	155	11	232	0
LK-2145330	241	28	424	0
LK-2145335	305	40	286	0
LK-2145340	206	24	260	0
LK-2145345	169	10	183	0
LK-2145350	188	18	237	0
LK-2145355	128	11	180	0
LK-2145360	300	9	142	0
LK-2145365	228	16	249	0
LK-2148	8776	948	11398	0
LK-2148005	667	77	647	0
LK-2148010	265	30	410	0
LK-2148015	323	29	549	0
LK-2148020	1123	125	1290	0
LK-2148025	479	95	770	0
LK-2148030	733	50	1012	0
LK-2148035	328	55	396	0
LK-2148040	143	14	232	0
LK-2148045	288	21	331	0
LK-2148050	99	45	253	0
LK-2148055	240	17	323	0
LK-2148060	127	15	312	0
LK-2148065	285	10	514	0
LK-2148070	354	27	556	0
LK-2148075	570	83	771	0
LK-2148080	113	2	53	0
LK-2148085	162	28	308	0
LK-2148090	246	43	428	0
LK-2148095	209	7	229	0
LK-2148100	140	11	178	0
LK-2148105	172	11	172	0
LK-2148110	261	14	166	0
LK-2148115	137	15	141	0
LK-2148120	160	17	255	0
LK-2148125	133	29	166	0
LK-2148130	94	7	113	0
LK-2148135	158	17	172	0
LK-2148140	438	43	301	0
LK-2148145	329	11	350	0
LK-2151	29154	2579	35206	0
LK-2151005	900	154	1629	0
LK-2151010	584	29	762	0
LK-2151015	612	43	916	0
LK-2151020	339	11	456	0
LK-2151025	332	19	296	0
LK-2151030	349	30	278	0
LK-2151035	370	43	499	0
LK-2151040	404	75	507	0
LK-2151045	369	18	504	0
LK-2151050	381	28	821	0
LK-2151055	383	37	479	0
LK-2151060	759	92	1328	0
LK-2151065	684	75	1169	0
LK-2151070	628	31	867	0
LK-2151075	538	78	694	0
LK-2151080	353	21	463	0
LK-2151085	386	20	491	0
LK-2151090	652	54	941	0
LK-2151095	592	61	780	0
LK-2151100	659	61	1190	0
LK-2151105	553	34	782	0
LK-2151110	592	49	615	0
LK-2151115	575	50	1107	0
LK-2151120	226	27	334	0
LK-2151125	543	49	785	0
LK-2151130	538	25	683	0
LK-2151135	485	45	614	0
LK-2151140	529	37	581	0
LK-2151145	541	26	499	0
LK-2151150	338	18	386	0
LK-2151155	460	51	492	0
LK-2151160	329	44	281	0
LK-2151165	778	82	522	0
LK-2151170	251	33	187	0
LK-2151175	593	24	541	0
LK-2151180	847	77	843	0
LK-2151185	419	48	451	0
LK-2151190	941	65	1301	0
LK-2151195	765	84	811	0
LK-2151200	902	49	858	0
LK-2151205	634	72	615	0
LK-2151210	1992	215	2123	0
LK-2151215	520	49	673	0
LK-2151220	287	7	334	0
LK-2151225	1760	144	1439	0
LK-2151230	870	84	710	0
LK-2151235	426	45	380	0
LK-2151240	300	17	354	0
LK-2151245	886	49	835	0
LK-2154	18535	1690	20916	0
LK-2154005	349	44	477	0
LK-2154010	282	27	330	0
LK-2154015	807	83	884	0
LK-2154020	832	80	1094	0
LK-2154025	776	44	1167	0
LK-2154030	553	51	793	0
LK-2154035	740	55	1009	0
LK-2154040	342	20	384	0
LK-2154045	481	68	829	0
LK-2154050	694	78	622	0
LK-2154055	853	40	896	0
LK-2154060	403	33	571	0
LK-2154065	366	77	408	0
LK-2154070	519	67	797	0
LK-2154075	555	33	400	0
LK-2154080	763	99	570	0
LK-2154085	314	9	96	0
LK-2154090	745	36	376	0
LK-2154095	343	77	458	0
LK-2154100	434	33	394	0
LK-2154105	618	15	498	0
LK-2154110	719	48	836	0
LK-2154115	675	85	747	0
LK-2154120	420	27	466	0
LK-2154125	636	46	755	0
LK-2154130	484	73	696	0
LK-2154135	895	104	1594	0
LK-2154140	742	74	754	0
LK-2154145	567	36	748	0
LK-2154150	935	61	743	0
LK-2154155	693	67	524	0
LK-2157	19139	1923	22146	0
LK-2157005	501	52	725	0
LK-2157010	610	69	962	0
LK-2157015	600	38	709	0
LK-2157020	824	37	938	0
LK-2157025	430	31	554	0
LK-2157030	483	45	455	0
LK-2157035	620	62	435	0
LK-2157040	597	83	685	0
LK-2157045	370	43	446	0
LK-2157050	439	44	625	0
LK-2157055	920	107	1324	0
LK-2157060	621	46	1140	0
LK-2157065	1112	106	1769	0
LK-2157070	682	70	838	0
LK-2157075	911	95	900	0
LK-2157080	587	70	519	0
LK-2157085	1894	152	2520	0
LK-2157090	706	64	946	0
LK-2157095	482	43	424	0
LK-2157100	451	40	598	0
LK-2157105	406	26	418	0
LK-2157110	280	21	439	0
LK-2157115	317	47	430	0
LK-2157120	825	64	634	0
LK-2157125	1125	221	752	0
LK-2157130	232	16	233	0
LK-2157135	360	20	357	0
LK-2157140	693	53	612	0
LK-2157145	1061	158	759	0
LK-22	175747	9870	172944	0
LK-2203	24485	1526	25021	0
LK-2203005	520	29	421	0
LK-2203010	391	12	390	0
LK-2203015	306	27	275	0
LK-2203020	408	12	333	0
LK-2203025	707	47	715	0
LK-2203030	303	8	199	0
LK-2203035	540	23	511	0
LK-2203040	695	16	793	0
LK-2203045	984	34	862	0
LK-2203050	529	34	463	0
LK-2203055	538	5	186	0
LK-2203060	410	29	334	0
LK-2203065	535	15	437	0
LK-2203070	632	40	627	0
LK-2203075	347	15	362	0
LK-2203080	343	12	267	0
LK-2203085	288	17	304	0
LK-2203090	288	7	186	0
LK-2203095	530	37	509	0
LK-2203100	312	8	300	0
LK-2203105	722	49	650	0
LK-2203110	472	28	452	0
LK-2203115	662	21	552	0
LK-2203120	337	20	321	0
LK-2203125	534	7	568	0
LK-2203130	408	9	327	0
LK-2203135	397	23	422	0
LK-2203140	483	36	495	0
LK-2203145	186	13	248	0
LK-2203150	293	25	287	0
LK-2203155	437	27	461	0
LK-2203160	347	26	433	0
LK-2203165	483	49	730	0
LK-2203170	526	30	353	0
LK-2203175	427	36	405	0
LK-2203180	482	31	497	0
LK-2203185	595	43	786	0
LK-2203190	473	22	402	0
LK-2203195	454	23	461	0
LK-2203200	476	24	400	0
LK-2203205	286	17	362	0
LK-2203210	338	7	341	0
LK-2203215	200	13	244	0
LK-2203220	359	27	482	0
LK-2203225	533	33	559	0
LK-2203230	374	27	345	0
LK-2203235	374	52	423	0
LK-2203240	258	38	365	0
LK-2203245	209	9	298	0
LK-2203250	150	19	231	0
LK-2203255	407	12	426	0
LK-2203260	193	18	336	0
LK-2203265	395	71	567	0
LK-2203270	168	30	284	0
LK-2203275	261	32	378	0
LK-2203280	256	64	555	0
LK-2203285	251	20	359	0
LK-2203290	363	32	342	0
LK-2203295	310	36	400	0
LK-2206	29665	1197	23030	0
LK-2206005	164	33	215	0
LK-2206010	241	3	218	0
LK-2206015	368	12	176	0
LK-2206020	215	5	159	0
LK-2206025	422	21	427	0
LK-2206030	519	41	359	0
LK-2206035	670	44	483	0
LK-2206040	310	22	324	0
LK-2206045	376	28	179	0
LK-2206050	351	6	235	0
LK-2206055	353	13	315	0
LK-2206060	461	5	116	0
LK-2206065	278	5	201	0
LK-2206070	992	28	443	0
LK-2206075	250	14	204	0
LK-2206080	988	38	737	0
LK-2206085	390	10	240	0
LK-2206090	507	8	454	0
LK-2206095	429	16	376	0
LK-2206100	524	18	617	0
LK-2206105	390	9	441	0
LK-2206110	397	20	408	0
LK-2206115	501	14	485	0
LK-2206120	907	33	788	0
LK-2206125	918	47	713	0
LK-2206130	526	31	287	0
LK-2206135	426	16	222	0
LK-2206140	324	22	304	0
LK-2206145	777	9	558	0
LK-2206150	471	17	323	0
LK-2206155	216	10	199	0
LK-2206160	735	37	593	0
LK-2206165	526	14	383	0
LK-2206170	2145	96	1530	0
LK-2206175	437	39	320	0
LK-2206180	553	14	485	0
LK-2206185	923	10	714	0
LK-2206190	653	29	599	0
LK-2206195	864	41	922	0
LK-2206200	407	7	393	0
LK-2206205	372	0	240	0
LK-2206210	256	5	53	0
LK-2206215	610	39	478	0
LK-2206220	279	8	228	0
LK-2206225	603	28	484	0
LK-2206230	415	19	404	0
LK-2206235	435	15	254	0
LK-2206240	315	21	267	0
LK-2206245	297	9	289	0
LK-2206250	416	3	204	0
LK-2206255	376	5	155	0
LK-2206260	644	32	583	0
LK-2206265	271	3	142	0
LK-2206270	470	22	420	0
LK-2206275	178	2	127	0
LK-2206280	527	49	607	0
LK-2206285	429	22	303	0
LK-2206290	448	21	399	0
LK-2206295	420	9	248	0
LK-2209	12447	571	10207	0
LK-2209005	105	1	61	0
LK-2209010	250	3	239	0
LK-2209015	244	27	249	0
LK-2209020	195	5	191	0
LK-2209025	187	2	66	0
LK-2209030	107	5	98	0
LK-2209035	128	14	150	0
LK-2209040	209	11	116	0
LK-2209045	373	17	191	0
LK-2209050	151	10	144	0
LK-2209055	178	1	148	0
LK-2209060	187	4	165	0
LK-2209065	283	4	310	0
LK-2209070	152	17	163	0
LK-2209075	331	11	297	0
LK-2209080	180	10	186	0
LK-2209085	305	29	359	0
LK-2209090	133	6	89	0
LK-2209095	313	6	270	0
LK-2209100	789	37	739	0
LK-2209105	214	11	196	0
LK-2209110	194	25	186	0
LK-2209115	314	3	118	0
LK-2209120	213	18	182	0
LK-2209125	199	13	146	0
LK-2209130	242	5	167	0
LK-2209135	205	2	62	0
LK-2209140	332	15	104	0
LK-2209145	129	13	95	0
LK-2209150	372	14	247	0
LK-2209155	246	16	142	0
LK-2209160	187	10	158	0
LK-2209165	145	8	121	0
LK-2209170	344	13	336	0
LK-2209175	529	20	356	0
LK-2209180	300	29	340	0
LK-2209185	144	7	142	0
LK-2209190	82	5	104	0
LK-2209195	228	4	190	0
LK-2209200	287	13	308	0
LK-2209205	141	3	151	0
LK-2209210	220	0	208	0
LK-2209215	328	14	317	0
LK-2209220	316	23	296	0
LK-2209225	228	13	160	0
LK-2209230	266	22	285	0
LK-2209235	361	10	294	0
LK-2209240	228	19	253	0
LK-2209245	84	3	81	0
LK-2209250	114	0	64	0
LK-2209255	72	0	32	0
LK-2209260	383	0	135	0
LK-2212	10683	410	10892	0
LK-2212005	167	6	283	0
LK-2212010	168	6	321	0
LK-2212015	369	4	504	0
LK-2212020	307	19	373	0
LK-2212025	214	11	278	0
LK-2212030	294	9	255	0
LK-2212035	360	13	431	0
LK-2212040	331	14	208	0
LK-2212045	216	13	142	0
LK-2212050	208	9	222	0
LK-2212055	185	6	147	0
LK-2212060	190	7	231	0
LK-2212065	386	4	202	0
LK-2212070	208	11	220	0
LK-2212075	192	6	154	0
LK-2212080	157	10	181	0
LK-2212085	230	3	186	0
LK-2212090	342	17	267	0
LK-2212095	203	8	139	0
LK-2212100	235	3	297	0
LK-2212105	153	1	170	0
LK-2212110	299	4	231	0
LK-2212115	328	24	392	0
LK-2212120	241	2	230	0
LK-2212125	189	6	273	0
LK-2212130	150	9	236	0
LK-2212135	268	10	215	0
LK-2212140	244	3	309	0
LK-2212145	416	13	365	0
LK-2212150	254	12	243	0
LK-2212155	221	12	210	0
LK-2212160	274	4	181	0
LK-2212165	140	1	112	0
LK-2212170	150	6	215	0
LK-2212175	200	11	211	0
LK-2212180	233	3	172	0
LK-2212185	348	21	369	0
LK-2212190	255	10	248	0
LK-2212195	236	8	292	0
LK-2212200	176	7	171	0
LK-2212205	195	15	203	0
LK-2212210	114	4	144	0
LK-2212215	242	16	192	0
LK-2212220	395	29	467	0
LK-2215	11060	619	10996	0
LK-2215005	286	4	195	0
LK-2215010	280	11	208	0
LK-2215015	267	12	221	0
LK-2215020	173	8	179	0
LK-2215025	525	8	400	0
LK-2215030	442	34	393	0
LK-2215035	129	8	115	0
LK-2215040	145	9	129	0
LK-2215045	169	7	214	0
LK-2215050	267	6	257	0
LK-2215055	171	5	105	0
LK-2215060	106	1	92	0
LK-2215065	156	5	137	0
LK-2215070	308	22	308	0
LK-2215075	310	14	446	0
LK-2215080	102	13	239	0
LK-2215085	154	19	312	0
LK-2215090	170	4	172	0
LK-2215095	257	23	336	0
LK-2215100	180	15	153	0
LK-2215105	177	11	198	0
LK-2215110	291	15	202	0
LK-2215115	182	6	223	0
LK-2215120	402	26	440	0
LK-2215125	189	7	186	0
LK-2215130	417	6	464	0
LK-2215135	195	5	149	0
LK-2215140	225	17	204	0
LK-2215145	199	6	172	0
LK-2215150	81	2	71	0
LK-2215155	224	4	226	0
LK-2215160	132	2	176	0
LK-2215165	124	4	152	0
LK-2215170	231	14	182	0
LK-2215175	157	4	182	0
LK-2215180	252	39	199	0
LK-2215185	162	12	99	0
LK-2215190	198	6	191	0
LK-2215195	179	6	153	0
LK-2215200	175	11	164	0
LK-2215205	109	2	113	0
LK-2215210	147	17	139	0
LK-2215215	229	12	202	0
LK-2215220	183	21	174	0
LK-2215225	152	26	150	0
LK-2215230	120	26	138	0
LK-2215235	118	3	123	0
LK-2215240	92	13	83	0
LK-2215245	124	15	127	0
LK-2215250	111	19	115	0
LK-2215255	164	12	177	0
LK-2215260	169	14	180	0
LK-2215265	114	2	149	0
LK-2215270	170	3	174	0
LK-2215275	139	3	154	0
LK-2215280	130	0	154	0
LK-2218	25125	1809	29112	0
LK-2218005	271	16	298	0
LK-2218010	740	31	499	0
LK-2218015	327	27	256	0
LK-2218020	389	50	514	0
LK-2218025	442	13	529	0
LK-2218030	139	11	150	0
LK-2218035	341	3	288	0
LK-2218040	303	19	227	0
LK-2218045	405	38	292	0
LK-2218050	361	17	449	0
LK-2218055	158	9	178	0
LK-2218060	342	26	387	0
LK-2218065	258	1	226	0
LK-2218070	219	21	194	0
LK-2218075	295	38	267	0
LK-2218080	227	17	282	0
LK-2218085	387	24	376	0
LK-2218090	199	5	177	0
LK-2218095	683	29	762	0
LK-2218100	234	18	378	0
LK-2218105	358	23	422	0
LK-2218110	282	26	322	0
LK-2218115	306	24	305	0
LK-2218120	569	44	674	0
LK-2218125	563	9	488	0
LK-2218130	642	28	613	0
LK-2218135	358	37	343	0
LK-2218140	1518	102	1628	0
LK-2218145	293	20	295	0
LK-2218150	1073	95	1199	0
LK-2218155	1217	137	1642	0
LK-2218160	664	48	1002	0
LK-2218165	633	26	723	0
LK-2218170	271	33	360	0
LK-2218175	384	29	400	0
LK-2218180	792	70	884	0
LK-2218185	559	30	844	0
LK-2218190	1193	141	1934	0
LK-2218195	389	44	582	0
LK-2218200	749	51	1276	0
LK-2218205	478	18	543	0
LK-2218210	281	14	367	0
LK-2218215	432	21	568	0
LK-2218220	510	34	691	0
LK-2218225	561	35	547	0
LK-2218230	923	78	1194	0
LK-2218235	450	59	552	0
LK-2218240	366	24	252	0
LK-2218245	376	28	374	0
LK-2218250	365	12	441	0
LK-2218255	288	22	323	0
LK-2218260	562	34	595	0
LK-2221	5236	323	5837	0
LK-2221005	359	15	263	0
LK-2221010	406	32	450	0
LK-2221015	158	6	233	0
LK-2221020	306	8	316	0
LK-2221025	191	14	194	0
LK-2221030	216	14	174	0
LK-2221035	283	24	245	0
LK-2221040	97	9	105	0
LK-2221045	205	20	205	0
LK-2221050	174	15	166	0
LK-2221055	266	9	332	0
LK-2221060	535	10	676	0
LK-2221065	309	27	412	0
LK-2221070	133	11	149	0
LK-2221075	233	11	226	0
LK-2221080	393	38	510	0
LK-2221085	374	13	457	0
LK-2221090	249	18	227	0
LK-2221095	169	17	236	0
LK-2221100	180	12	261	0
LK-2224	5350	249	3647	0
LK-2224005	173	4	77	0
LK-2224010	260	12	272	0
LK-2224015	277	12	125	0
LK-2224020	234	30	221	0
LK-2224025	197	2	103	0
LK-2224030	213	2	123	0
LK-2224035	287	6	168	0
LK-2224040	363	19	316	0
LK-2224045	224	35	170	0
LK-2224050	151	12	140	0
LK-2224055	190	15	179	0
LK-2224060	21	0	28	0
LK-2224065	51	2	13	0
LK-2224070	121	5	161	0
LK-2224075	94	1	36	0
LK-2224080	95	5	76	0
LK-2224085	49	2	65	0
LK-2224090	83	4	49	0
LK-2224095	103	5	52	0
LK-2224100	34	1	14	0
LK-2224105	201	2	181	0
LK-2224110	80	2	73	0
LK-2224115	227	3	121	0
LK-2224120	118	13	113	0
LK-2224125	71	6	79	0
LK-2224130	30	0	32	0
LK-2224135	118	17	122	0
LK-2224140	155	2	58	0
LK-2224145	201	1	97	0
LK-2224150	102	1	35	0
LK-2224155	45	1	53	0
LK-2224160	46	3	57	0
LK-2224165	77	3	54	0
LK-2224170	92	5	20	0
LK-2224175	240	11	91	0
LK-2224180	178	5	49	0
LK-2224185	149	0	24	0
LK-2227	12250	455	8712	0
LK-2227005	100	0	90	0
LK-2227010	235	9	297	0
LK-2227015	252	18	162	0
LK-2227020	250	14	172	0
LK-2227025	261	5	131	0
LK-2227030	129	2	145	0
LK-2227035	292	5	298	0
LK-2227040	312	9	203	0
LK-2227045	223	13	271	0
LK-2227050	134	5	148	0
LK-2227055	292	9	188	0
LK-2227060	476	0	137	0
LK-2227065	379	13	315	0
LK-2227070	375	19	249	0
LK-2227075	272	19	303	0
LK-2227080	376	11	169	0
LK-2227085	266	5	214	0
LK-2227090	433	11	205	0
LK-2227095	106	0	93	0
LK-2227100	295	3	301	0
LK-2227105	131	1	51	0
LK-2227110	776	44	548	0
LK-2227115	353	21	301	0
LK-2227120	269	15	281	0
LK-2227125	174	18	126	0
LK-2227130	214	2	204	0
LK-2227135	499	39	315	0
LK-2227140	378	18	193	0
LK-2227145	196	1	144	0
LK-2227150	416	23	310	0
LK-2227155	584	19	433	0
LK-2227160	336	11	222	0
LK-2227165	211	6	155	0
LK-2227170	437	23	526	0
LK-2227175	500	5	244	0
LK-2227180	422	12	253	0
LK-2227185	469	16	147	0
LK-2227190	309	9	158	0
LK-2227195	118	2	10	0
LK-2230	17217	1291	19496	0
LK-2230005	267	30	274	0
LK-2230010	241	12	324	0
LK-2230015	413	21	574	0
LK-2230020	470	39	569	0
LK-2230025	324	54	392	0
LK-2230030	422	31	584	0
LK-2230035	579	45	747	0
LK-2230040	236	32	276	0
LK-2230045	222	11	297	0
LK-2230050	203	10	241	0
LK-2230055	189	20	318	0
LK-2230060	339	23	377	0
LK-2230065	266	12	238	0
LK-2230070	302	10	336	0
LK-2230075	255	26	300	0
LK-2230080	195	8	199	0
LK-2230085	269	19	396	0
LK-2230090	541	17	691	0
LK-2230095	281	22	322	0
LK-2230100	389	37	520	0
LK-2230105	277	19	307	0
LK-2230110	322	33	377	0
LK-2230115	859	77	998	0
LK-2230120	420	35	410	0
LK-2230125	285	13	330	0
LK-2230130	223	16	214	0
LK-2230135	191	5	202	0
LK-2230140	263	10	328	0
LK-2230145	410	56	414	0
LK-2230150	247	10	280	0
LK-2230155	224	0	200	0
LK-2230160	330	17	382	0
LK-2230165	179	8	272	0
LK-2230170	286	14	169	0
LK-2230175	193	9	175	0
LK-2230180	127	5	226	0
LK-2230185	216	15	314	0
LK-2230190	217	30	269	0
LK-2230195	308	2	385	0
LK-2230200	501	50	653	0
LK-2230205	377	37	407	0
LK-2230210	273	19	385	0
LK-2230215	164	16	227	0
LK-2230220	258	27	387	0
LK-2230225	561	49	476	0
LK-2230230	346	39	210	0
LK-2230235	373	42	363	0
LK-2230240	402	29	482	0
LK-2230245	470	22	414	0
LK-2230250	144	6	182	0
LK-2230255	156	17	177	0
LK-2230260	386	25	320	0
LK-2230265	276	27	213	0
LK-2230270	550	33	373	0
LK-2233	22229	1420	25994	0
LK-2233005	230	11	140	0
LK-2233010	72	3	69	0
LK-2233015	237	14	203	0
LK-2233020	133	16	169	0
LK-2233025	78	6	71	0
LK-2233030	147	6	149	0
LK-2233035	103	0	158	0
LK-2233040	206	9	132	0
LK-2233045	115	6	150	0
LK-2233050	140	14	154	0
LK-2233055	205	12	158	0
LK-2233060	246	7	260	0
LK-2233065	116	17	126	0
LK-2233070	240	13	228	0
LK-2233075	158	13	174	0
LK-2233080	162	3	181	0
LK-2233085	231	9	266	0
LK-2233090	219	2	193	0
LK-2233095	323	10	328	0
LK-2233100	336	20	372	0
LK-2233105	597	40	569	0
LK-2233110	668	23	708	0
LK-2233115	490	37	617	0
LK-2233120	211	8	143	0
LK-2233125	287	11	171	0
LK-2233130	187	7	187	0
LK-2233135	326	12	370	0
LK-2233140	617	85	538	0
LK-2233145	449	30	556	0
LK-2233150	538	50	889	0
LK-2233155	321	5	326	0
LK-2233160	383	2	474	0
LK-2233165	376	24	336	0
LK-2233170	520	15	496	0
LK-2233175	384	18	622	0
LK-2233180	445	93	830	0
LK-2233185	638	31	624	0
LK-2233190	534	30	539	0
LK-2233195	331	26	473	0
LK-2233200	769	15	827	0
LK-2233205	283	20	377	0
LK-2233210	355	7	442	0
LK-2233215	237	24	233	0
LK-2233220	326	16	321	0
LK-2233225	470	37	961	0
LK-2233230	482	53	893	0
LK-2233235	275	13	271	0
LK-2233240	277	34	320	0
LK-2233245	243	16	229	0
LK-2233250	566	46	453	0
LK-2233255	293	42	413	0
LK-2233260	186	6	225	0
LK-2233265	153	3	159	0
LK-2233270	241	8	268	0
LK-2233275	204	7	225	0
LK-2233280	176	5	150	0
LK-2233285	418	4	607	0
LK-2233290	242	47	435	0
LK-2233295	577	29	1052	0
LK-2233300	201	17	257	0
LK-2233305	188	17	271	0
LK-2233310	282	15	330	0
LK-2233315	133	10	207	0
LK-2233320	304	14	342	0
LK-2233325	339	48	484	0
LK-2233330	409	36	359	0
LK-2233335	287	12	232	0
LK-2233340	174	13	288	0
LK-2233345	162	5	256	0
LK-2233350	518	17	415	0
LK-2233355	149	7	159	0
LK-2233360	159	14	210	0
LK-2233365	152	25	174	0
LK-23	273556	22987	211369	0
LK-2303	37108	3341	32919	0
LK-2303005	152	6	187	0
LK-2303010	169	28	270	0
LK-2303015	314	53	623	0
LK-2303020	181	18	286	0
LK-2303025	414	26	329	0
LK-2303030	372	35	301	0
LK-2303035	235	15	146	0
LK-2303040	342	7	389	0
LK-2303045	473	93	442	0
LK-2303050	703	27	486	0
LK-2303055	1290	116	945	0
LK-2303060	686	23	439	0
LK-2303065	1154	117	720	0
LK-2303070	759	82	665	0
LK-2303075	537	26	542	0
LK-2303080	327	36	418	0
LK-2303085	327	23	444	0
LK-2303090	260	37	335	0
LK-2303095	500	50	296	0
