id	name	country_id	province_id	district_id	lg_id	lg_type	population	area	subs	supers	eqs	ints	centroid	centroid_altitude
LG-12181	Wattala Mabola UC	LK	LK-1	LK-12	LG-12181	UC	28031	4.04	['LK-1218170', 'LK-1218175', 'LK-1218180', 'LK-1218215', 'LK-1218220', 'LK-1218225']	['MOH-12182']	[]	[]	[6.989607346976982, 79.89409804829788]	10
LG-12182	Wattala PS	LK	LK-1	LK-12	LG-12182	PS	147494	53.3	['LK-1218005', 'LK-1218010', 'LK-1218015', 'LK-1218020', 'LK-1218025', 'LK-1218030', 'LK-1218035', 'LK-1218040', 'LK-1218045', 'LK-1218050', 'LK-1218055', 'LK-1218060', 'LK-1218065', 'LK-1218070', 'LK-1218075', 'LK-1218080', 'LK-1218085', 'LK-1218090', 'LK-1218095', 'LK-1218100', 'LK-1218105', 'LK-1218110', 'LK-1218115', 'LK-1218120', 'LK-1218125', 'LK-1218130', 'LK-1218135', 'LK-1218140', 'LK-1218145', 'LK-1218150', 'LK-1218155', 'LK-1218160', 'LK-1218165', 'LK-1218185', 'LK-1218190', 'LK-1218195', 'LK-1218200', 'LK-1218205', 'LK-1218210', 'LK-1218230']	['EC-02A', 'LK-1218']	[]	['MOH-12181', 'MOH-12182']	[7.03855774097228, 79.88009302983448]	5
LG-12211	Ja-Ela PS	LK	LK-1	LK-12	LG-12211	PS	170289	54.86	['LK-1221005', 'LK-1221010', 'LK-1221015', 'LK-1221020', 'LK-1221025', 'LK-1221030', 'LK-1221035', 'LK-1221040', 'LK-1221045', 'LK-1221050', 'LK-1221055', 'LK-1221075', 'LK-1221080', 'LK-1221085', 'LK-1221090', 'LK-1221095', 'LK-1221100', 'LK-1221105', 'LK-1221135', 'LK-1221140', 'LK-1221145', 'LK-1221150', 'LK-1221165', 'LK-1221170', 'LK-1221175', 'LK-1221180', 'LK-1221185', 'LK-1221190', 'LK-1221195', 'LK-1221200', 'LK-1221205', 'LK-1221210', 'LK-1221215', 'LK-1221220', 'LK-1221225', 'LK-1221230', 'LK-1221235', 'LK-1221240', 'LK-1221245', 'LK-1221250', 'LK-1221255', 'LK-1221260', 'LK-1221265', 'LK-1221270', 'LK-1221275', 'LK-1221280', 'LK-1221285']	['EC-02I', 'LK-1221']	[]	['MOH-12181', 'MOH-12211']	[7.071688321354837, 79.91200745356016]	33
LG-12212	Ja-Ela UC	LK	LK-1	LK-12	LG-12212	UC	31232	7.71	['LK-1221060', 'LK-1221065', 'LK-1221070', 'LK-1221110', 'LK-1221115', 'LK-1221120', 'LK-1221125', 'LK-1221130', 'LK-1221155', 'LK-1221160']	['MOH-12211']	[]	[]	[7.072139361844432, 79.88708630211029]	10
LG-12241	Gampaha MC	LK	LK-1	LK-12	LG-12241	MC	62335	27.86	['LK-1224050', 'LK-1224055', 'LK-1224060', 'LK-1224065', 'LK-1224070', 'LK-1224075', 'LK-1224080', 'LK-1224085', 'LK-1224090', 'LK-1224095', 'LK-1224100', 'LK-1224105', 'LK-1224110', 'LK-1224115', 'LK-1224120', 'LK-1224125', 'LK-1224130', 'LK-1224135', 'LK-1224140', 'LK-1224145', 'LK-1224150', 'LK-1224255', 'LK-1224260', 'LK-1224265', 'LK-1224270', 'LK-1224275', 'LK-1224280', 'LK-1224285', 'LK-1224290', 'LK-1224295', 'LK-1224300', 'LK-1224305', 'LK-1224310']	['EC-02H', 'LK-1224', 'MOH-12240']	[]	[]	[7.092647999846368, 80.02340267320345]	27
LG-12242	Gampaha PS	LK	LK-1	LK-12	LG-12242	PS	135332	63.76	['LK-1224005', 'LK-1224010', 'LK-1224015', 'LK-1224020', 'LK-1224025', 'LK-1224030', 'LK-1224035', 'LK-1224040', 'LK-1224045', 'LK-1224155', 'LK-1224160', 'LK-1224165', 'LK-1224170', 'LK-1224175', 'LK-1224180', 'LK-1224185', 'LK-1224190', 'LK-1224195', 'LK-1224200', 'LK-1224205', 'LK-1224210', 'LK-1224215', 'LK-1224220', 'LK-1224225', 'LK-1224230', 'LK-1224235', 'LK-1224240', 'LK-1224245', 'LK-1224250', 'LK-1224315', 'LK-1224320', 'LK-1224325', 'LK-1224330', 'LK-1224335', 'LK-1224340', 'LK-1224345', 'LK-1224350', 'LK-1224355', 'LK-1224360', 'LK-1224365', 'LK-1224370', 'LK-1224375', 'LK-1224380', 'LK-1224385', 'LK-1224390', 'LK-1224395', 'LK-1224400', 'LK-1224405', 'LK-1224410', 'LK-1224415', 'LK-1224420', 'LK-1224425', 'LK-1224430', 'LK-1224435', 'LK-1224440', 'LK-1224445', 'LK-1224450', 'LK-1224455', 'LK-1224460', 'LK-1224465', 'LK-1224470', 'LK-1224475', 'LK-1224480', 'LK-1224485', 'LK-1224490', 'LK-1224495', 'LK-1224500', 'LK-1224505']	['EC-02H', 'LK-1224', 'MOH-12240']	[]	[]	[7.061598136200532, 79.9801274331885]	35
LG-12270	Attanagalla PS	LK	LK-1	LK-12	LG-12270	PS	179565	155.18	['LK-1227005', 'LK-1227010', 'LK-1227015', 'LK-1227020', 'LK-1227025', 'LK-1227030', 'LK-1227035', 'LK-1227040', 'LK-1227045', 'LK-1227050', 'LK-1227055', 'LK-1227060', 'LK-1227065', 'LK-1227070', 'LK-1227075', 'LK-1227080', 'LK-1227085', 'LK-1227090', 'LK-1227095', 'LK-1227100', 'LK-1227105', 'LK-1227110', 'LK-1227115', 'LK-1227120', 'LK-1227125', 'LK-1227130', 'LK-1227135', 'LK-1227140', 'LK-1227145', 'LK-1227150', 'LK-1227155', 'LK-1227160', 'LK-1227165', 'LK-1227170', 'LK-1227175', 'LK-1227180', 'LK-1227185', 'LK-1227190', 'LK-1227195', 'LK-1227200', 'LK-1227205', 'LK-1227210', 'LK-1227215', 'LK-1227220', 'LK-1227225', 'LK-1227230', 'LK-1227235', 'LK-1227240', 'LK-1227245', 'LK-1227250', 'LK-1227255', 'LK-1227260', 'LK-1227265', 'LK-1227270', 'LK-1227275', 'LK-1227280', 'LK-1227285', 'LK-1227290', 'LK-1227295', 'LK-1227300', 'LK-1227305', 'LK-1227310', 'LK-1227315', 'LK-1227320', 'LK-1227325', 'LK-1227330', 'LK-1227335', 'LK-1227340', 'LK-1227345', 'LK-1227350', 'LK-1227355', 'LK-1227360', 'LK-1227365', 'LK-1227370', 'LK-1227375', 'LK-1227380', 'LK-1227385', 'LK-1227390', 'LK-1227395', 'LK-1227400', 'LK-1227405', 'LK-1227410', 'LK-1227415', 'LK-1227420', 'LK-1227425', 'LK-1227430', 'LK-1227435', 'LK-1227440', 'LK-1227445', 'LK-1227450', 'LK-1227455', 'LK-1227460', 'LK-1227465', 'LK-1227470', 'LK-1227475', 'LK-1227480', 'LK-1227485', 'LK-1227490', 'LK-1227495', 'LK-1227500', 'LK-1227505', 'LK-1227510', 'LK-1227515', 'LK-1227520', 'LK-1227525', 'LK-1227530', 'LK-1227535', 'LK-1227540', 'LK-1227545', 'LK-1227550', 'LK-1227555', 'LK-1227560', 'LK-1227565', 'LK-1227570', 'LK-1227575', 'LK-1227580', 'LK-1227585', 'LK-1227590', 'LK-1227595', 'LK-1227600', 'LK-1227605', 'LK-1227610', 'LK-1227615', 'LK-1227620', 'LK-1227625', 'LK-1227630', 'LK-1227635', 'LK-1227640', 'LK-1227645', 'LK-1227650', 'LK-1227655', 'LK-1227660', 'LK-1227665', 'LK-1227670', 'LK-1227675', 'LK-1227680', 'LK-1227685', 'LK-1227690', 'LK-1227695', 'LK-1227700', 'LK-1227705', 'LK-1227710', 'LK-1227715', 'LK-1227720', 'LK-1227725', 'LK-1227730', 'LK-1227735', 'LK-1227740', 'LK-1227745', 'LK-1227750', 'LK-1227755']	['EC-02', 'LK-12']	['EC-02G', 'LK-1227', 'MOH-12270']	[]	[7.114598126462674, 80.10999683144603]	49
LG-12300	Dompe PS	LK	LK-1	LK-12	LG-12300	PS	154005	180.11	['LK-1230005', 'LK-1230010', 'LK-1230015', 'LK-1230020', 'LK-1230025', 'LK-1230030', 'LK-1230035', 'LK-1230040', 'LK-1230045', 'LK-1230050', 'LK-1230055', 'LK-1230060', 'LK-1230065', 'LK-1230070', 'LK-1230075', 'LK-1230080', 'LK-1230085', 'LK-1230090', 'LK-1230095', 'LK-1230100', 'LK-1230105', 'LK-1230110', 'LK-1230115', 'LK-1230120', 'LK-1230125', 'LK-1230130', 'LK-1230135', 'LK-1230140', 'LK-1230145', 'LK-1230150', 'LK-1230155', 'LK-1230160', 'LK-1230165', 'LK-1230170', 'LK-1230175', 'LK-1230180', 'LK-1230185', 'LK-1230190', 'LK-1230195', 'LK-1230200', 'LK-1230205', 'LK-1230210', 'LK-1230215', 'LK-1230220', 'LK-1230225', 'LK-1230230', 'LK-1230235', 'LK-1230240', 'LK-1230245', 'LK-1230250', 'LK-1230255', 'LK-1230260', 'LK-1230265', 'LK-1230270', 'LK-1230275', 'LK-1230280', 'LK-1230285', 'LK-1230290', 'LK-1230295', 'LK-1230300', 'LK-1230305', 'LK-1230310', 'LK-1230315', 'LK-1230320', 'LK-1230325', 'LK-1230330', 'LK-1230335', 'LK-1230340', 'LK-1230345', 'LK-1230350', 'LK-1230355', 'LK-1230360', 'LK-1230365', 'LK-1230370', 'LK-1230375', 'LK-1230380', 'LK-1230385', 'LK-1230390', 'LK-1230395', 'LK-1230400', 'LK-1230405', 'LK-1230410', 'LK-1230415', 'LK-1230420', 'LK-1230425', 'LK-1230430', 'LK-1230435', 'LK-1230440', 'LK-1230445', 'LK-1230450', 'LK-1230455', 'LK-1230460', 'LK-1230465', 'LK-1230470', 'LK-1230475', 'LK-1230480', 'LK-1230485', 'LK-1230490', 'LK-1230495', 'LK-1230500', 'LK-1230505', 'LK-1230510', 'LK-1230515', 'LK-1230520', 'LK-1230525', 'LK-1230530', 'LK-1230535', 'LK-1230540', 'LK-1230545', 'LK-1230550', 'LK-1230555', 'LK-1230560', 'LK-1230565', 'LK-1230570', 'LK-1230575', 'LK-1230580', 'LK-1230585', 'LK-1230590', 'LK-1230595', 'LK-1230600', 'LK-1230605', 'LK-1230610', 'LK-1230615', 'LK-1230620', 'LK-1230625', 'LK-1230630', 'LK-1230635', 'LK-1230640', 'LK-1230645', 'LK-1230650', 'LK-1230655', 'LK-1230660', 'LK-1230665']	['EC-02', 'LK-12']	['EC-02K', 'LK-1230', 'MOH-12300']	[]	[6.9907219537184035, 80.09904029768813]	22
LG-12330	Mahara PS	LK	LK-1	LK-12	LG-12330	PS	207782	97.63	['LK-1233005', 'LK-1233010', 'LK-1233015', 'LK-1233020', 'LK-1233025', 'LK-1233030', 'LK-1233035', 'LK-1233040', 'LK-1233045', 'LK-1233050', 'LK-1233055', 'LK-1233060', 'LK-1233065', 'LK-1233070', 'LK-1233075', 'LK-1233080', 'LK-1233085', 'LK-1233090', 'LK-1233095', 'LK-1233100', 'LK-1233105', 'LK-1233110', 'LK-1233115', 'LK-1233120', 'LK-1233125', 'LK-1233130', 'LK-1233135', 'LK-1233140', 'LK-1233145', 'LK-1233150', 'LK-1233155', 'LK-1233160', 'LK-1233165', 'LK-1233170', 'LK-1233175', 'LK-1233180', 'LK-1233185', 'LK-1233190', 'LK-1233195', 'LK-1233200', 'LK-1233205', 'LK-1233210', 'LK-1233215', 'LK-1233220', 'LK-1233225', 'LK-1233230', 'LK-1233235', 'LK-1233240', 'LK-1233245', 'LK-1233250', 'LK-1233255', 'LK-1233260', 'LK-1233265', 'LK-1233270', 'LK-1233275', 'LK-1233280', 'LK-1233285', 'LK-1233290', 'LK-1233295', 'LK-1233300', 'LK-1233305', 'LK-1233310', 'LK-1233315', 'LK-1233320', 'LK-1233325', 'LK-1233330', 'LK-1233335', 'LK-1233340', 'LK-1233345', 'LK-1233350', 'LK-1233355', 'LK-1233360', 'LK-1233365', 'LK-1233370', 'LK-1233375', 'LK-1233380', 'LK-1233385', 'LK-1233390', 'LK-1233395', 'LK-1233400', 'LK-1233405', 'LK-1233410', 'LK-1233415', 'LK-1233420', 'LK-1233425', 'LK-1233430', 'LK-1233435', 'LK-1233440', 'LK-1233445', 'LK-1233450', 'LK-1233455', 'LK-1233460']	['EC-02', 'LK-12']	['EC-02J', 'LK-1233', 'MOH-12330']	[]	[7.029574267405534, 80.0154031231892]	39
LG-12361	Kelaniya PS	LK	LK-1	LK-12	LG-12361	PS	109603	18.04	['LK-1236005', 'LK-1236010', 'LK-1236015', 'LK-1236020', 'LK-1236025', 'LK-1236030', 'LK-1236035', 'LK-1236040', 'LK-1236045', 'LK-1236050', 'LK-1236055', 'LK-1236060', 'LK-1236065', 'LK-1236070', 'LK-1236075', 'LK-1236080', 'LK-1236085', 'LK-1236090', 'LK-1236095', 'LK-1236100', 'LK-1236105', 'LK-1236145', 'LK-1236150', 'LK-1236155', 'LK-1236160', 'LK-1236165', 'LK-1236170', 'LK-1236175', 'LK-1236180', 'LK-1236185']	['EC-02M', 'LK-1236', 'MOH-12360']	[]	[]	[6.971706607132765, 79.91421651624125]	12
LG-12362	Peliyagoda UC	LK	LK-1	LK-12	LG-12362	UC	27736	3.83	['LK-1236110', 'LK-1236115', 'LK-1236120', 'LK-1236125', 'LK-1236130', 'LK-1236135', 'LK-1236140']	['EC-02M', 'LK-1236', 'MOH-12360']	[]	[]	[6.96293196710307, 79.88938339541782]	8
LG-12390	Biyagama PS	LK	LK-1	LK-12	LG-12390	PS	186585	61.18	['LK-1239005', 'LK-1239010', 'LK-1239015', 'LK-1239020', 'LK-1239025', 'LK-1239030', 'LK-1239035', 'LK-1239040', 'LK-1239045', 'LK-1239050', 'LK-1239055', 'LK-1239060', 'LK-1239065', 'LK-1239070', 'LK-1239075', 'LK-1239080', 'LK-1239085', 'LK-1239090', 'LK-1239095', 'LK-1239100', 'LK-1239105', 'LK-1239110', 'LK-1239115', 'LK-1239120', 'LK-1239125', 'LK-1239130', 'LK-1239135', 'LK-1239140', 'LK-1239145', 'LK-1239150', 'LK-1239155', 'LK-1239160', 'LK-1239165', 'LK-1239170', 'LK-1239175', 'LK-1239180', 'LK-1239185', 'LK-1239190', 'LK-1239195', 'LK-1239200', 'LK-1239205', 'LK-1239210', 'LK-1239215', 'LK-1239220', 'LK-1239225', 'LK-1239230', 'LK-1239235', 'LK-1239240', 'LK-1239245']	['EC-02', 'LK-12']	['EC-02L', 'LK-1239', 'MOH-12390']	[]	[6.968992941367569, 79.9780274578218]	33
LG-13031	Panadura PS	LK	LK-1	LK-13	LG-13031	PS	156028	39.73	['LK-1303005', 'LK-1303010', 'LK-1303015', 'LK-1303020', 'LK-1303025', 'LK-1303030', 'LK-1303035', 'LK-1303040', 'LK-1303045', 'LK-1303050', 'LK-1303055', 'LK-1303060', 'LK-1303065', 'LK-1303070', 'LK-1303075', 'LK-1303080', 'LK-1303085', 'LK-1303090', 'LK-1303095', 'LK-1303100', 'LK-1303105', 'LK-1303110', 'LK-1303115', 'LK-1303120', 'LK-1303125', 'LK-1303130', 'LK-1303135', 'LK-1303140', 'LK-1303155', 'LK-1303160', 'LK-1303165', 'LK-1303170', 'LK-1303175', 'LK-1303180', 'LK-1303215', 'LK-1303220', 'LK-1303225', 'LK-1303255', 'LK-1303260', 'LK-1303265', 'LK-1303280', 'LK-1303285', 'LK-1303290', 'LK-1303295', 'LK-1303300', 'LK-1303305', 'LK-1303310', 'LK-1303315', 'LK-1303320', 'LK-1303325', 'LK-1303330', 'LK-1303335', 'LK-1303340', 'LK-1303345', 'LK-1303350', 'LK-1303355', 'LK-1303360']	['EC-03A', 'LK-1303']	[]	[]	[6.715951199469179, 79.92512820318166]	19
LG-13032	Panadura UC	LK	LK-1	LK-13	LG-13032	UC	26257	6.28	['LK-1303145', 'LK-1303150', 'LK-1303185', 'LK-1303190', 'LK-1303195', 'LK-1303200', 'LK-1303205', 'LK-1303210', 'LK-1303230', 'LK-1303235', 'LK-1303240', 'LK-1303245', 'LK-1303250', 'LK-1303270', 'LK-1303275']	['EC-03A', 'LK-1303']	[]	[]	[6.712809239421283, 79.91090952245834]	16
LG-13060	Bandaragama PS	LK	LK-1	LK-13	LG-13060	PS	109236	57.78	['LK-1306005', 'LK-1306010', 'LK-1306015', 'LK-1306020', 'LK-1306025', 'LK-1306030', 'LK-1306035', 'LK-1306040', 'LK-1306045', 'LK-1306050', 'LK-1306055', 'LK-1306060', 'LK-1306065', 'LK-1306070', 'LK-1306075', 'LK-1306080', 'LK-1306085', 'LK-1306090', 'LK-1306095', 'LK-1306100', 'LK-1306105', 'LK-1306110', 'LK-1306115', 'LK-1306120', 'LK-1306125', 'LK-1306130', 'LK-1306135', 'LK-1306140', 'LK-1306145', 'LK-1306150', 'LK-1306155', 'LK-1306160', 'LK-1306165', 'LK-1306170', 'LK-1306175', 'LK-1306180', 'LK-1306185', 'LK-1306190', 'LK-1306195', 'LK-1306200', 'LK-1306205', 'LK-1306210', 'LK-1306215', 'LK-1306220', 'LK-1306225', 'LK-1306230', 'LK-1306235', 'LK-1306240', 'LK-1306245', 'LK-1306250', 'LK-1306255', 'LK-1306260', 'LK-1306265', 'LK-1306270', 'LK-1306275', 'LK-1306280', 'LK-1306285', 'LK-1306290', 'LK-1306295']	['EC-03B']	['LK-1306', 'MOH-13060']	[]	[6.719086032604165, 79.97530837290546]	4
LG-13091	Horana PS	LK	LK-1	LK-13	LG-13091	PS	160653	204.58	['LK-1309005', 'LK-1309010', 'LK-1309015', 'LK-1309020', 'LK-1309025', 'LK-1309030', 'LK-1309035', 'LK-1309040', 'LK-1309045', 'LK-1309050', 'LK-1309055', 'LK-1309060', 'LK-1309065', 'LK-1309070', 'LK-1309075', 'LK-1309080', 'LK-1309085', 'LK-1309090', 'LK-1309095', 'LK-1309100', 'LK-1309105', 'LK-1309110', 'LK-1309115', 'LK-1309120', 'LK-1309125', 'LK-1309130', 'LK-1309135', 'LK-1309140', 'LK-1309145', 'LK-1309150', 'LK-1309155', 'LK-1309160', 'LK-1309165', 'LK-1309170', 'LK-1309175', 'LK-1309180', 'LK-1309185', 'LK-1309190', 'LK-1309195', 'LK-1309200', 'LK-1309205', 'LK-1309210', 'LK-1309215', 'LK-1309220', 'LK-1309225', 'LK-1309230', 'LK-1309235', 'LK-1309240', 'LK-1309245', 'LK-1309250', 'LK-1309255', 'LK-1309260', 'LK-1309270', 'LK-1309275', 'LK-1309295', 'LK-1309300', 'LK-1310', 'MOH-13100']	['EC-03C']	[]	['LK-1309', 'MOH-13090']	[6.76003993355786, 80.09989961274542]	33
LG-13092	Horana UC	LK	LK-1	LK-13	LG-13092	UC	6607	3.57	['LK-1309265', 'LK-1309280', 'LK-1309285', 'LK-1309290', 'LK-1309305']	['LK-1309', 'MOH-13090']	[]	[]	[6.71307426934207, 80.0694255315616]	24
LG-13120	Bulathsinhala PS	LK	LK-1	LK-13	LG-13120	PS	64600	210.88	['LK-1312005', 'LK-1312010', 'LK-1312015', 'LK-1312020', 'LK-1312025', 'LK-1312030', 'LK-1312035', 'LK-1312040', 'LK-1312045', 'LK-1312050', 'LK-1312055', 'LK-1312060', 'LK-1312065', 'LK-1312070', 'LK-1312075', 'LK-1312080', 'LK-1312085', 'LK-1312090', 'LK-1312095', 'LK-1312100', 'LK-1312105', 'LK-1312110', 'LK-1312115', 'LK-1312120', 'LK-1312125', 'LK-1312130', 'LK-1312135', 'LK-1312140', 'LK-1312145', 'LK-1312150', 'LK-1312155', 'LK-1312160', 'LK-1312165', 'LK-1312170', 'LK-1312175', 'LK-1312180', 'LK-1312185', 'LK-1312190', 'LK-1312195', 'LK-1312200', 'LK-1312205', 'LK-1312210', 'LK-1312215', 'LK-1312220', 'LK-1312225', 'LK-1312230', 'LK-1312235', 'LK-1312240', 'LK-1312245', 'LK-1312250', 'LK-1312255', 'LK-1312260', 'LK-1312265', 'LK-1312270']	['EC-03D']	['LK-1312', 'MOH-13120']	[]	[6.64854881536418, 80.17526812478455]	37
LG-13150	Madurawala PS	LK	LK-1	LK-13	LG-13150	PS	34381	63.32	['LK-1315005', 'LK-1315010', 'LK-1315015', 'LK-1315020', 'LK-1315025', 'LK-1315030', 'LK-1315035', 'LK-1315040', 'LK-1315045', 'LK-1315050', 'LK-1315055', 'LK-1315060', 'LK-1315065', 'LK-1315070', 'LK-1315075', 'LK-1315080', 'LK-1315085', 'LK-1315090', 'LK-1315095', 'LK-1315100', 'LK-1315105', 'LK-1315110', 'LK-1315115', 'LK-1315120', 'LK-1315125', 'LK-1315130', 'LK-1315135', 'LK-1315140', 'LK-1315145', 'LK-1315150', 'LK-1315155', 'LK-1315160', 'LK-1315165']	['EC-03D', 'MOH-13151']	['LK-1315']	[]	[6.649270367215992, 80.09576967197079]	25
LG-13180	Millaniya PS	LK	LK-1	LK-13	LG-13180	PS	52176	82.59	['LK-1318005', 'LK-1318010', 'LK-1318015', 'LK-1318020', 'LK-1318025', 'LK-1318030', 'LK-1318035', 'LK-1318040', 'LK-1318045', 'LK-1318050', 'LK-1318055', 'LK-1318060', 'LK-1318065', 'LK-1318070', 'LK-1318075', 'LK-1318080', 'LK-1318085', 'LK-1318090', 'LK-1318095', 'LK-1318100', 'LK-1318105', 'LK-1318110', 'LK-1318115', 'LK-1318120', 'LK-1318125', 'LK-1318130', 'LK-1318135', 'LK-1318140', 'LK-1318145', 'LK-1318150', 'LK-1318155', 'LK-1318160', 'LK-1318165', 'LK-1318170', 'LK-1318175', 'LK-1318180', 'LK-1318185', 'LK-1318190', 'LK-1318195', 'LK-1318200', 'LK-1318205', 'LK-1318210', 'LK-1318215', 'LK-1318220']	['EC-03B', 'MOH-13151']	['LK-1318']	[]	[6.658389880276131, 80.03188049648524]	3
LG-13211	Kalutara PS	LK	LK-1	LK-13	LG-13211	PS	127280	69.35	['LK-1321005', 'LK-1321010', 'LK-1321015', 'LK-1321020', 'LK-1321025', 'LK-1321030', 'LK-1321035', 'LK-1321040', 'LK-1321045', 'LK-1321050', 'LK-1321055', 'LK-1321060', 'LK-1321065', 'LK-1321070', 'LK-1321075', 'LK-1321080', 'LK-1321085', 'LK-1321090', 'LK-1321095', 'LK-1321100', 'LK-1321105', 'LK-1321110', 'LK-1321115', 'LK-1321120', 'LK-1321125', 'LK-1321130', 'LK-1321135', 'LK-1321140', 'LK-1321145', 'LK-1321150', 'LK-1321155', 'LK-1321160', 'LK-1321165', 'LK-1321170', 'LK-1321175', 'LK-1321180', 'LK-1321185', 'LK-1321190', 'LK-1321195', 'LK-1321200', 'LK-1321205', 'LK-1321210', 'LK-1321215', 'LK-1321220', 'LK-1321225', 'LK-1321230', 'LK-1321235', 'LK-1321265', 'LK-1321270', 'LK-1321290', 'LK-1321295', 'LK-1321300', 'LK-1321305', 'LK-1321310', 'LK-1321315', 'LK-1321350', 'LK-1321355', 'LK-1321360', 'LK-1321365', 'LK-1321370', 'LK-1321375', 'LK-1321380', 'LK-1321390', 'LK-1321400', 'LK-1321405', 'LK-1321410', 'LK-1321415', 'LK-1321420', 'LK-1321425', 'LK-1321430', 'LK-1321435']	['EC-03F', 'LK-1321']	[]	['MOH-13031', 'MOH-13211']	[6.623215673377359, 79.97256201911772]	9
LG-13212	Kalutara UC	LK	LK-1	LK-13	LG-13212	UC	32417	8.19	['LK-1321240', 'LK-1321245', 'LK-1321250', 'LK-1321255', 'LK-1321260', 'LK-1321275', 'LK-1321280', 'LK-1321285', 'LK-1321320', 'LK-1321325', 'LK-1321330', 'LK-1321335', 'LK-1321340', 'LK-1321345', 'LK-1321385', 'LK-1321395']	['EC-03F', 'LK-1321', 'MOH-13211']	[]	[]	[6.5777036157605755, 79.96530191045599]	25
LG-13241	Beruwala PS	LK	LK-1	LK-13	LG-13241	PS	127176	68.14	['LK-1324005', 'LK-1324010', 'LK-1324015', 'LK-1324020', 'LK-1324025', 'LK-1324030', 'LK-1324035', 'LK-1324040', 'LK-1324045', 'LK-1324050', 'LK-1324055', 'LK-1324060', 'LK-1324065', 'LK-1324070', 'LK-1324075', 'LK-1324080', 'LK-1324085', 'LK-1324090', 'LK-1324095', 'LK-1324100', 'LK-1324105', 'LK-1324110', 'LK-1324115', 'LK-1324120', 'LK-1324125', 'LK-1324130', 'LK-1324135', 'LK-1324140', 'LK-1324145', 'LK-1324150', 'LK-1324155', 'LK-1324160', 'LK-1324165', 'LK-1324170', 'LK-1324175', 'LK-1324180', 'LK-1324185', 'LK-1324190', 'LK-1324195', 'LK-1324210', 'LK-1324215', 'LK-1324250', 'LK-1324255', 'LK-1324260', 'LK-1324265', 'LK-1324270', 'LK-1324275', 'LK-1324280', 'LK-1324295', 'LK-1324300', 'LK-1324305', 'LK-1324310', 'LK-1324315', 'LK-1324320', 'LK-1324325', 'LK-1324330', 'LK-1324335', 'LK-1324340', 'LK-1324345', 'LK-1324350', 'LK-1324355', 'LK-1324360', 'LK-1324365', 'LK-1324370', 'LK-1324375', 'LK-1324380', 'LK-1324385', 'LK-1324390', 'LK-1324395', 'LK-1324400', 'LK-1324405', 'LK-1324410']	['EC-03G', 'LK-1324', 'MOH-13240']	[]	[]	[6.490115905396062, 80.0060599823559]	10
LG-13242	Beruwala UC	LK	LK-1	LK-13	LG-13242	UC	37793	4.47	['LK-1324200', 'LK-1324205', 'LK-1324220', 'LK-1324225', 'LK-1324230', 'LK-1324235', 'LK-1324240', 'LK-1324245', 'LK-1324285', 'LK-1324290']	['EC-03G', 'LK-1324', 'MOH-13240']	[]	[]	[6.470275753984214, 79.98463943937325]	11
LG-13270	Dodangoda PS	LK	LK-1	LK-13	LG-13270	PS	63960	111.16	['LK-1327005', 'LK-1327010', 'LK-1327015', 'LK-1327020', 'LK-1327025', 'LK-1327030', 'LK-1327035', 'LK-1327040', 'LK-1327045', 'LK-1327050', 'LK-1327055', 'LK-1327060', 'LK-1327065', 'LK-1327070', 'LK-1327075', 'LK-1327080', 'LK-1327085', 'LK-1327090', 'LK-1327095', 'LK-1327100', 'LK-1327105', 'LK-1327110', 'LK-1327115', 'LK-1327120', 'LK-1327125', 'LK-1327130', 'LK-1327135', 'LK-1327140', 'LK-1327145', 'LK-1327150', 'LK-1327155', 'LK-1327160', 'LK-1327165', 'LK-1327170', 'LK-1327175', 'LK-1327180', 'LK-1327185', 'LK-1327190', 'LK-1327195', 'LK-1327200', 'LK-1327205', 'LK-1327210', 'LK-1327215', 'LK-1327220', 'LK-1327225']	['EC-03E']	['LK-1327']	['MOH-13211', 'MOH-13272']	[6.57086003543507, 80.04604590130616]	24
LG-13300	Mathugama PS	LK	LK-1	LK-13	LG-13300	PS	81286	137.7	['LK-1330005', 'LK-1330010', 'LK-1330015', 'LK-1330020', 'LK-1330025', 'LK-1330030', 'LK-1330035', 'LK-1330040', 'LK-1330045', 'LK-1330050', 'LK-1330055', 'LK-1330060', 'LK-1330065', 'LK-1330070', 'LK-1330075', 'LK-1330080', 'LK-1330085', 'LK-1330090', 'LK-1330095', 'LK-1330100', 'LK-1330105', 'LK-1330110', 'LK-1330115', 'LK-1330120', 'LK-1330125', 'LK-1330130', 'LK-1330135', 'LK-1330140', 'LK-1330145', 'LK-1330150', 'LK-1330155', 'LK-1330160', 'LK-1330165', 'LK-1330170', 'LK-1330175', 'LK-1330180', 'LK-1330185', 'LK-1330190', 'LK-1330195', 'LK-1330200', 'LK-1330205', 'LK-1330210', 'LK-1330215', 'LK-1330220', 'LK-1330225', 'LK-1330230', 'LK-1330235', 'LK-1330240', 'LK-1330245', 'LK-1330250', 'LK-1330255', 'LK-1330260', 'LK-1330265', 'LK-1330270', 'LK-1330275', 'LK-1330280', 'LK-1330285']	['MOH-13272']	['LK-1330']	[]	[6.488347009609949, 80.09070202419873]	18
